"pid","location","totval","bedrooms","bathrooms","halfbaths"
15865,"68 PLYMOUTH ST",1500,NA,NA,NA
15866,"78 PLYMOUTH ST",481500,0,0,NA
15867,"84 PLYMOUTH ST",107700,6,2,0
15868,"88 PLYMOUTH ST",16000,NA,NA,NA
15869,"94 PLYMOUTH ST",68100,4,2,0
15870,"96 PLYMOUTH ST",102400,7,2,0
15871,"48 GRANT ST #1",335100,0,0,0
15872,"48 GRANT ST",465700,0,0,NA
15873,"255 ELLA T GRASSO BLVD",256100,0,0,NA
15874,"99 PLYMOUTH ST",98200,6,3,0
15875,"101 PLYMOUTH ST",111400,6,3,0
15876,NA,NA,NA,NA,NA
15877,"107 PLYMOUTH ST",79800,5,3,0
15878,"111 PLYMOUTH ST",75700,4,2,0
15879,"115 PLYMOUTH ST",900,NA,NA,NA
15880,"117 PLYMOUTH ST",90700,6,3,0
15881,"121 PLYMOUTH ST",97200,5,3,0
15882,NA,NA,NA,NA,NA
15883,"129 PLYMOUTH ST",95800,4,2,0
15884,"133 PLYMOUTH ST",96000,6,3,0
15885,"135 PLYMOUTH ST",91300,2,2,0
15886,"141 PLYMOUTH ST",102100,4,2,0
15887,"143 PLYMOUTH ST",80100,6,2,0
15888,"145 PLYMOUTH ST",104900,6,3,0
15889,"149 PLYMOUTH ST",66900,4,2,NA
15890,"151 PLYMOUTH ST",66400,4,2,0
15891,"155 PLYMOUTH ST",88500,4,2,0
15892,"157 PLYMOUTH ST",104600,3,2,0
15893,"161 PLYMOUTH ST",131500,6,4,0
15894,"165 PLYMOUTH ST",143900,4,2,1
15895,"169 PLYMOUTH ST",61600,2,1,0
15896,"173 PLYMOUTH ST",63400,4,2,0
15897,"175 PLYMOUTH ST",73700,4,2,0
15898,"181 PLYMOUTH ST",87400,3,1,0
15899,"82 LAMBERTON ST",84200,6,3,0
15900,"482 GREENWICH AV",790300,0,0,NA
15901,NA,NA,NA,NA,NA
15902,"61 KIMBERLY AV",208900,0,0,NA
15903,"63 KIMBERLY AV",102400,4,2,0
15904,"67 KIMBERLY AV",124200,4,2,0
15905,"73 KIMBERLY AV",16200,NA,NA,NA
15906,"75 KIMBERLY AV",128100,4,2,0
15907,"79 KIMBERLY AV",128500,6,3,0
15908,"83 KIMBERLY AV",100300,3,1,1
15909,"85 KIMBERLY AV",106200,6,3,0
15910,"93 KIMBERLY AV",80100,5,2,0
15911,"95 KIMBERLY AV",93600,2,4,0
15912,"99 KIMBERLY AV",78000,4,2,0
15913,"101 KIMBERLY AV",73500,4,2,0
15914,"103 KIMBERLY AV",101500,4,3,0
15915,"107 KIMBERLY AV",94400,5,2,1
15916,"111 KIMBERLY AV",81500,4,2,0
15917,"115 KIMBERLY AV",85000,5,2,0
15918,"117 KIMBERLY AV",126900,7,2,0
15919,"121 KIMBERLY AV",130700,6,3,0
15920,"123 KIMBERLY AV",93400,4,4,0
15921,"127 KIMBERLY AV",108200,4,2,0
15922,"129 KIMBERLY AV",94700,4,2,0
15923,"135 KIMBERLY AV",132000,6,3,0
15924,"141 KIMBERLY AV",188500,0,0,NA
15925,"145 KIMBERLY AV",120200,4,2,0
15926,"149 KIMBERLY AV",382000,9,NA,0
15927,"GRANT ST",17500,NA,NA,NA
15928,"17 GRANT ST",15300,NA,NA,NA
15929,"69 GRANT ST",44100,5,1,0
15930,"67 GRANT ST",46000,3,1,0
15931,"65 GRANT ST",13300,NA,NA,NA
15932,"63 GRANT ST",57500,1,1,0
15933,"55 GRANT ST",543500,0,0,NA
15934,"39 GRANT ST",16000,NA,NA,NA
15935,"100 PLYMOUTH ST",102400,6,2,2
15936,"102 PLYMOUTH ST",104000,6,3,0
15937,"106 PLYMOUTH ST",104000,6,3,0
15938,"112 PLYMOUTH ST",78100,4,2,0
15939,"114 PLYMOUTH ST",75700,3,2,0
15940,"122 PLYMOUTH ST",120500,8,4,0
15941,"124 PLYMOUTH ST",16000,NA,NA,NA
15942,"126 PLYMOUTH ST",104700,4,3,0
15943,"128 PLYMOUTH ST",111100,6,3,0
15944,"130 PLYMOUTH ST",85900,5,3,0
15945,"132 PLYMOUTH ST",87100,4,2,0
15946,"136 PLYMOUTH ST",107100,5,3,0
15947,"142 PLYMOUTH ST",82500,6,3,0
15948,"144 PLYMOUTH ST",84300,4,2,0
15949,"146 PLYMOUTH ST",70500,6,3,0
15950,"148 PLYMOUTH ST",101800,6,3,1
15951,"152 PLYMOUTH ST",67200,4,2,0
15952,"156 PLYMOUTH ST",93100,6,3,0
15953,"162 PLYMOUTH ST",14800,NA,NA,NA
15954,"164 PLYMOUTH ST",13300,NA,NA,NA
15955,"168 PLYMOUTH ST",1100,NA,NA,NA
15956,"170 PLYMOUTH ST",80400,3,1,0
15957,"174 PLYMOUTH ST",79000,4,2,0
15958,"74 KIMBERLY AV",193700,0,0,NA
15959,"80 KIMBERLY AV",158900,0,0,NA
15960,"84 KIMBERLY AV",192800,8,0,NA
15961,"180 LAMBERTON ST",79200,3,1,0
15962,"LAMBERTON ST",17000,NA,NA,NA
15963,"172 LAMBERTON ST",88200,4,2,0
15964,"168 LAMBERTON ST",95300,5,2,0
15965,"160 LAMBERTON ST",77600,4,2,0
15966,"158 LAMBERTON ST",68300,5,2,0
15967,"154 LAMBERTON ST",71200,3,2,0
15968,"152 LAMBERTON ST",120500,6,3,0
15969,"146 LAMBERTON ST",73300,5,1,0
15970,"144 LAMBERTON ST",20600,NA,NA,NA
15971,"LAMBERTON ST",16500,NA,NA,NA
15972,"138 LAMBERTON ST",102000,6,3,0
15973,"132 LAMBERTON ST",92500,2,1,0
15974,NA,NA,NA,NA,NA
15975,"124 LAMBERTON ST",77700,6,2,0
15976,"122 LAMBERTON ST",65800,4,2,0
15977,"120 LAMBERTON ST",74800,3,1,0
15978,"118 LAMBERTON ST",67500,3,1,0
15979,"116 LAMBERTON ST",55700,3,1,0
15980,"114 LAMBERTON ST",80200,3,1,0
15981,"112 LAMBERTON ST",67500,3,1,1
15982,"104 LAMBERTON ST",51900,6,3,0
15983,"102 LAMBERTON ST",11400,NA,NA,NA
15984,"98 LAMBERTON ST",900,NA,NA,NA
15985,"17 MORRIS ST",70000,3,1,1
15986,"19 MORRIS ST",90000,5,2,0
15987,"23 MORRIS ST",54000,2,1,0
15988,"27 MORRIS ST",103000,3,2,0
15989,"31 MORRIS ST",79700,4,2,0
15990,"33 MORRIS ST",86300,4,1,0
15991,"37 MORRIS ST",84500,4,2,0
15992,"214 LAMBERTON ST",13100,NA,NA,NA
15993,"212 LAMBERTON ST",11100,NA,NA,NA
15994,"210 LAMBERTON ST",14200,NA,NA,NA
15995,"206 LAMBERTON ST",144100,8,4,1
15996,"202 LAMBERTON ST",82400,4,2,0
15997,"198 LAMBERTON ST",105000,6,2,2
15998,"188 LAMBERTON ST",288100,0,0,NA
15999,"42 MORRIS ST",97700,5,3,0
16000,"32 MORRIS ST",121600,9,3,0
16001,"30 MORRIS ST",78400,3,2,0
16002,"24 MORRIS ST",84400,3,1,1
16003,"22 MORRIS ST",80600,3,2,0
16004,NA,NA,NA,NA,NA
16005,"20 MORRIS ST",70000,NA,NA,NA
16006,"ELLA T GRASSO BLVD",10200,NA,NA,NA
16007,"330 ELLA T GRASSO BLVD",174300,NA,NA,NA
16008,"MORRIS ST",116600,NA,NA,NA
16009,"110 ROSETTE ST",129900,4,1,1
16010,"106 ROSETTE ST",116200,3,1,1
16011,"104 ROSETTE ST",136500,4,1,1
16012,NA,NA,NA,NA,NA
16013,"100 ROSETTE ST",135100,4,1,1
16014,"96 ROSETTE ST",138200,4,1,1
16015,"60 DEWITT ST",52000,2,1,0
16016,"56 DEWITT ST",122100,9,3,0
16017,"54 DEWITT ST",112400,6,3,0
16018,"46 DEWITT ST",110600,6,3,0
16019,"42 DEWITT ST",85900,3,1,1
16020,NA,NA,NA,NA,NA
16021,"34 DEWITT ST",80900,3,1,1
16022,"30 DEWITT ST",93700,6,3,0
16023,"26 DEWITT ST",16200,NA,NA,NA
16024,"22 DEWITT ST",122900,9,3,0
16025,"18 DEWITT ST",105300,6,3,0
16026,"14 DEWITT ST",16000,NA,NA,NA
16027,"6 DEWITT ST",88600,6,2,0
16028,"8 DEWITT ST",9500,NA,NA,NA
16029,"73 LAMBERTON ST",1600,NA,NA,NA
16030,"3 ARTHUR ST",16900,NA,NA,NA
16031,"7 ARTHUR ST",127200,3,1,1
16032,NA,NA,NA,NA,NA
16033,"21 ARTHUR ST",129000,3,2,0
16034,"33 ARTHUR ST",88100,3,1,1
16035,"35 ARTHUR ST",88100,3,1,1
16036,"37 ARTHUR ST",92800,3,1,1
16037,"39 ARTHUR ST",75600,3,1,0
16038,"41 ARTHUR ST",71900,3,1,0
16039,"43 ARTHUR ST",43200,2,1,0
16040,"45 ARTHUR ST",58700,2,1,0
16041,"47 ARTHUR ST",64300,2,1,0
16042,"49 ARTHUR ST",79600,2,1,1
16043,"51 ARTHUR ST",80800,3,1,0
16044,"53 ARTHUR ST",94500,4,2,0
16045,"55 ARTHUR ST",75500,4,2,0
16046,NA,NA,NA,NA,NA
16047,"140 ROSETTE ST",50171,6,2,0
16048,"136 ROSETTE ST",92600,4,1,1
16049,"130 ROSETTE ST",84600,3,2,0
16050,"126 ROSETTE ST",78000,4,2,0
16051,"124 ROSETTE ST",37300,1,1,0
16052,"122 ROSETTE ST",68700,3,2,0
16053,"120 ROSETTE ST",80700,3,1,0
16054,"58 ARTHUR ST",52800,6,2,0
16055,"56 ARTHUR ST",92300,6,2,0
16056,"54 ARTHUR ST",91300,5,3,0
16057,"52 ARTHUR ST",13300,NA,NA,NA
16058,"50 ARTHUR ST",91700,6,2,0
16059,"46 ARTHUR ST",86800,5,2,0
16060,"44 ARTHUR ST",94300,4,1,1
16061,"40 ARTHUR ST",108900,6,3,0
16062,"24 ARTHUR ST",89900,6,3,0
16063,"22 ARTHUR ST",92200,4,2,0
16064,"20 ARTHUR ST",111800,6,3,0
16065,"32 ARTHUR ST",110200,6,3,0
16066,"18 ARTHUR ST",85700,4,2,0
16067,"16 ARTHUR ST",131300,9,3,0
16068,"12 ARTHUR ST",16000,NA,NA,NA
16069,"8 ARTHUR ST",16000,NA,NA,NA
16070,"6 ARTHUR ST",68700,4,2,0
16071,"2 ARTHUR ST",90800,6,3,0
16072,"91 LAMBERTON ST",15100,NA,NA,NA
16073,"99 LAMBERTON ST",61100,2,2,1
16074,"101 LAMBERTON ST",62800,5,3,0
16075,"103 LAMBERTON ST",16000,NA,NA,NA
16076,"9 BUTTON ST",116300,3,2,0
16077,"11 BUTTON ST",153000,6,4,0
16078,"13 BUTTON ST",124100,6,4,0
16079,"21 BUTTON ST",63400,2,2,0
16080,"25 BUTTON ST",86700,4,3,0
16081,"29 BUTTON ST",97700,5,2,1
16082,"33 BUTTON ST",107300,7,3,0
16083,"41 BUTTON ST",16200,NA,NA,NA
16084,"43 BUTTON ST",15300,NA,NA,NA
16085,"45 BUTTON ST",63300,3,1,0
16086,"47 BUTTON ST",107900,4,2,NA
16087,"49 BUTTON ST",81000,4,2,0
16088,"53 BUTTON ST",84100,2,1,0
16089,"162 ROSETTE ST",104000,6,2,0
16090,"160 ROSETTE ST",101400,9,2,0
16091,"158 ROSETTE ST",85900,6,3,0
16092,"154 ROSETTE ST",104500,8,3,0
16093,"148 ROSETTE ST",258900,0,0,NA
16094,"56 BUTTON ST",16200,NA,NA,NA
16095,"52 BUTTON ST",87800,4,2,2
16096,"50 BUTTON ST",15900,NA,NA,NA
16097,"48 BUTTON ST",115700,6,3,0
16098,"42 BUTTON ST",96700,6,2,2
16099,"38 BUTTON ST",84200,4,2,0
16100,"32 BUTTON ST",107100,6,2,0
16101,"28 BUTTON ST",1300,NA,NA,NA
16102,"24 BUTTON ST",116600,4,2,0
16103,"20 BUTTON ST",99700,6,2,0
16104,"16 BUTTON ST",101600,6,3,0
16105,"12 BUTTON ST",78000,6,3,0
16106,"10 BUTTON ST",99400,3,3,0
16107,"6 BUTTON ST",16000,NA,NA,NA
16108,"4 BUTTON ST",93200,6,3,0
16109,"2 BUTTON ST",16500,NA,NA,NA
16110,"117 LAMBERTON ST",116200,9,4,NA
16111,"121 LAMBERTON ST",103900,6,3,0
16112,"125 LAMBERTON ST",101300,9,3,0
16113,"9 HURLBURT ST",7700,NA,NA,NA
16114,"13 HURLBURT ST",104800,5,2,0
16115,"15 HURLBURT ST",15900,NA,NA,NA
16116,"17 HURLBURT ST",108500,5,3,0
16117,"19 HURLBURT ST",39065,8,4,0
16118,"23 HURLBURT ST",74700,6,2,0
16119,"27 HURLBURT ST",113100,9,3,0
16120,"31 HURLBURT ST",94700,7,3,0
16121,"35 HURLBURT ST",90700,4,2,0
16122,"39 HURLBURT ST",122700,6,3,0
16123,"43 HURLBURT ST",101200,6,3,0
16124,"47 HURLBURT ST",99100,5,3,0
16125,"51 HURLBURT ST",89700,7,3,0
16126,"55 HURLBURT ST",88300,3,1,1
16127,"59 HURLBURT ST",16200,NA,NA,NA
16128,"188 ROSETTE ST",188300,3,3,NA
16129,"184 ROSETTE ST",119000,9,3,3
16130,"180 ROSETTE ST",1e+05,6,3,1
16131,"172 ROSETTE ST",62673,9,4,0
16132,"68 HURLBURT ST",90400,3,1,1
16133,"64 HURLBURT ST",78100,6,2,0
16134,"60 HURLBURT ST",86400,4,1,0
16135,"56 HURLBURT ST",87700,4,2,0
16136,"52 HURLBURT ST",62200,3,1,0
16137,"48 HURLBURT ST",104200,6,3,0
16138,"46 HURLBURT ST",105100,6,3,0
16139,"44 HURLBURT ST",103900,6,3,0
16140,"40 HURLBURT ST",102600,6,2,1
16141,"36 HURLBURT ST",126300,8,2,1
16142,"32 HURLBURT ST",43487,6,3,0
16143,"28 HURLBURT ST",42192,6,2,0
16144,"24 HURLBURT ST",15900,NA,NA,NA
16145,"20 HURLBURT ST",112200,4,2,0
16146,"16 HURLBURT ST",86200,4,2,0
16147,"8 HURLBURT ST",107400,6,3,0
16148,"4 HURLBURT ST",44954,6,3,0
16149,"131 LAMBERTON ST",249700,NA,NA,NA
16150,"135 LAMBERTON ST",103400,9,3,0
16151,"139 LAMBERTON ST",101000,6,3,0
16152,"143 LAMBERTON ST",86800,5,2,0
16153,"147 LAMBERTON ST",95400,6,3,0
16154,NA,NA,NA,NA,NA
16155,NA,NA,NA,NA,NA
16156,"15 WILSON ST",117900,3,1,1
16157,"23 WILSON ST",119400,3,1,1
16158,"25 WILSON ST",57700,2,1,0
16159,"27 WILSON ST",79300,4,2,0
16160,"35 WILSON ST",103100,6,3,0
16161,"31 WILSON ST",62800,2,1,0
16162,"37 WILSON ST",70600,2,1,0
16163,NA,NA,NA,NA,NA
16164,"45 WILSON ST",92000,4,1,0
16165,"47 WILSON ST",79700,4,2,0
16166,"49 WILSON ST",89300,4,2,0
16167,"51 WILSON ST",75400,4,2,0
16168,"59 WILSON ST",78200,4,2,0
16169,"61 WILSON ST",85800,4,2,0
16170,"129 MORRIS ST",80800,4,2,0
16171,"216 ROSETTE ST",62100,2,2,0
16172,"214 ROSETTE ST",96800,4,1,1
16173,"212 ROSETTE ST",79700,3,1,0
16174,"210 ROSETTE ST",75900,6,3,0
16175,NA,NA,NA,NA,NA
16176,"206 ROSETTE ST",92300,5,3,0
16177,NA,NA,NA,NA,NA
16178,"202 ROSETTE ST",100900,5,3,0
16179,"60 WILSON ST",86300,6,2,0
16180,"58 WILSON ST",79800,4,2,0
16181,"56 WILSON ST",96500,5,2,0
16182,"52 WILSON ST",113000,6,3,0
16183,"50 WILSON ST",85100,6,2,0
16184,"48 WILSON ST",88700,4,3,0
16185,"38 WILSON ST",17400,NA,NA,NA
16186,"34 WILSON ST",82100,5,2,0
16187,"26 WILSON ST",69800,3,1,0
16188,"24 WILSON ST",74500,3,1,1
16189,"22 WILSON ST",79600,3,1,0
16190,"20 WILSON ST",78500,4,1,1
16191,"18 WILSON ST",84000,4,2,0
16192,"16 WILSON ST",59400,4,2,0
16193,"157 LAMBERTON ST",111000,6,3,0
16194,"161 LAMBERTON ST",109000,9,3,0
16195,"165 LAMBERTON ST",112000,6,2,0
16196,"171 LAMBERTON ST",128500,8,4,0
16197,"67 MORRIS ST",700,NA,NA,NA
16198,"175 LAMBERTON ST",131300,9,4,0
16199,"181 LAMBERTON ST",128700,9,4,0
16200,"65 MORRIS ST",71300,3,1,1
16201,"71 MORRIS ST",68100,2,1,0
16202,"73 MORRIS ST",36300,2,1,0
16203,"75 MORRIS ST",81100,5,2,0
16204,"79 MORRIS ST",16000,NA,NA,NA
16205,"81 MORRIS ST",85300,3,1,1
16206,"85 MORRIS ST",112900,6,3,0
16207,"91 MORRIS ST",87000,4,2,0
16208,"97 MORRIS ST",103400,6,3,0
16209,"101 MORRIS ST",86800,4,2,2
16210,"103 MORRIS ST",115800,6,3,0
16211,"105 MORRIS ST",90300,4,2,0
16212,"111 MORRIS ST",53000,4,2,0
16213,"113 MORRIS ST",81900,4,2,0
16214,"123 MORRIS ST",83900,4,2,0
16215,"127 MORRIS ST",95600,3,1,1
16216,"742 WASHINGTON AV",60200,5,3,0
16217,"740 WASHINGTON AV",72600,2,3,0
16218,"736 WASHINGTON AV",53400,3,3,0
16219,"734 WASHINGTON AV",54600,2,1,0
16220,"730 WASHINGTON AV",45500,2,1,0
16221,"728 WASHINGTON AV",89000,3,1,0
16222,"WASHINGTON AV",500,NA,NA,NA
16223,"724 WASHINGTON AV",86600,9,3,0
16224,"720 WASHINGTON AV",70800,3,2,0
16225,"698 WASHINGTON AV",221200,0,0,NA
16226,"132 MORRIS ST",90800,5,3,0
16227,"128 MORRIS ST",79800,4,2,0
16228,"122 MORRIS ST",73000,3,2,0
16229,"118 MORRIS ST",103600,5,2,0
16230,"116 MORRIS ST",84600,2,1,1
16231,"108 MORRIS ST",57900,4,2,0
16232,"106 MORRIS ST",82800,5,2,0
16233,"102 MORRIS ST",84100,4,3,0
16234,"98 MORRIS ST",64700,2,2,0
16235,"96 MORRIS ST",18600,NA,NA,NA
16236,"90 MORRIS ST",82900,4,2,0
16237,"84 MORRIS ST",84700,4,2,0
16238,"82 MORRIS ST",86300,4,2,0
16239,"76 MORRIS ST",60300,4,2,0
16240,"74 MORRIS ST",94300,4,2,0
16241,"72 MORRIS ST",101100,5,3,0
16242,"70 MORRIS ST",85200,6,3,0
16243,"191 LAMBERTON ST",16400,NA,NA,NA
16244,"197 LAMBERTON ST",113400,6,3,0
16245,"201 LAMBERTON ST",52100,3,3,0
16246,"174 SPRING ST",90500,3,1,1
16247,"172 SPRING ST",15900,NA,NA,NA
16248,"170 SPRING ST",72900,3,2,0
16249,"168 SPRING ST",97700,3,1,1
16250,"164 SPRING ST",121900,6,5,0
16251,"162 SPRING ST",113600,5,3,0
16252,"160 SPRING ST #A",48400,2,1,0
16253,"160 SPRING ST #B",48400,2,1,0
16254,"160 SPRING ST #C",48400,2,1,0
16255,"160 SPRING ST #D",48400,2,1,0
16256,"160 SPRING ST",141300,8,5,0
16257,"158 SPRING ST",76300,2,2,0
16258,"156 SPRING ST",109000,6,3,0
16259,"94 DEWITT ST",80200,4,2,0
16260,"92 DEWITT ST",114000,3,1,1
16261,"90 DEWITT ST",67400,4,3,0
16262,"88 DEWITT ST",65300,5,3,0
16263,"84 DEWITT ST",335000,0,0,NA
16264,"95 ROSETTE ST",216800,0,0,NA
16265,"95 ROSETTE ST",97900,0,0,NA
16266,"101 ROSETTE ST",16000,NA,NA,NA
16267,"105 ROSETTE ST",59900,3,1,NA
16268,"107 ROSETTE ST",71600,3,1,1
16269,"111 ROSETTE ST",128800,5,2,0
16270,NA,NA,NA,NA,NA
16271,"117 ROSETTE ST",64600,3,1,1
16272,"121 ROSETTE ST",93300,3,1,1
16273,"123 ROSETTE ST",83000,3,1,0
16274,"125 ROSETTE ST",76500,3,1,1
16275,"129 ROSETTE ST",113400,3,1,1
16276,"133 ROSETTE ST",111000,3,1,1
16277,"137 ROSETTE ST",62400,4,2,0
16278,"139 ROSETTE ST",45889,6,2,0
16279,"87 BUTTON ST",112200,6,4,0
16280,"200 SPRING ST",126000,5,2,0
16281,"198 SPRING ST",81000,3,1,0
16282,"196 SPRING ST",86000,3,1,1
16283,"194 SPRING ST",72300,3,1,1
16284,"192 SPRING ST",83800,3,1,0
16285,"190 SPRING ST",101700,5,1,0
16286,"88 BUTTON ST",16000,NA,NA,NA
16287,"86 BUTTON ST",100300,4,4,0
16288,"149 ROSETTE ST",77700,3,2,0
16289,"151 ROSETTE ST",44200,2,2,0
16290,"155 ROSETTE ST",86900,4,1,1
16291,"159 ROSETTE ST",64700,5,2,0
16292,"161 ROSETTE ST",76300,5,2,0
16293,"165 ROSETTE ST",88000,6,3,0
16294,"87 HURLBURT ST",102900,6,3,0
16295,"89 HURLBURT ST",103200,9,4,0
16296,"670 WASHINGTON AV",413200,9,5,NA
16297,"252 SPRING ST",98000,6,3,0
16298,"250 SPRING ST",91800,5,3,0
16299,"246 SPRING ST",115300,9,3,0
16300,"242 SPRING ST",113600,6,3,0
16301,"216 SPRING ST",115800,7,4,0
16302,"214 SPRING ST",105800,7,3,0
16303,"212 SPRING ST",114100,6,3,0
16304,"206 SPRING ST",122800,3,2,0
16305,"202 SPRING ST",102300,5,3,1
16306,"92 HURLBURT ST",79000,4,2,1
16307,"88 HURLBURT ST",71600,4,2,0
16308,"84 HURLBURT ST",83400,3,3,0
16309,"173 ROSETTE ST",73100,5,2,0
16310,"177 ROSETTE ST",89600,3,1,1
16311,"179 ROSETTE ST",78100,2,1,0
16312,"185 ROSETTE ST",120900,5,3,0
16313,"189 ROSETTE ST",102900,3,1,1
16314,"193 ROSETTE ST",105000,6,2,0
16315," ROSETTE ST",9500,NA,NA,NA
16316,"199 ROSETTE ST",71400,2,1,0
16317,"203 ROSETTE ST",84800,5,2,0
16318,"207 ROSETTE ST",98200,6,2,1
16319,"211 ROSETTE ST",17500,NA,NA,NA
16320,"215 ROSETTE ST",323200,NA,NA,NA
16321,"223 ROSETTE ST",69300,5,3,0
16322,"227 ROSETTE ST",93100,4,3,0
16323,"690 WASHINGTON AV",225600,0,0,NA
16324,"476 HOWARD AV",123000,6,3,0
16325,"470 HOWARD AV",152600,9,3,0
16326,"466 HOWARD AV",125400,8,3,0
16327,"460 HOWARD AV",153800,7,3,0
16328,"456 HOWARD AV",129700,5,1,1
16329,"61 ROSETTE ST",96400,4,2,0
16330,"71 ROSETTE ST",135400,4,1,1
16331,"73 ROSETTE ST",104300,4,2,0
16332,"75 ROSETTE ST",97900,3,1,0
16333,"91 ROSETTE ST",1360400,0,0,NA
16334,"138 SPRING ST",109100,4,2,0
16335,"134 SPRING ST",112900,4,2,0
16336,"132 SPRING ST",79400,4,2,0
16337,"128 SPRING ST",114000,6,3,0
16338,"126 SPRING ST",115300,6,3,0
16339,"124 SPRING ST",88700,4,2,0
16340,"140 DEWITT ST",23455700,0,0,NA
16341,"124 DEWITT ST",92300,6,3,0
16342,"120 DEWITT ST",143900,6,3,0
16343,"116 DEWITT ST",93800,4,2,0
16344,"110 DEWITT ST",98100,6,1,1
16345,"108 DEWITT ST",88900,5,3,0
16346,"106 DEWITT ST",67000,4,2,0
16347,"102 DEWITT ST",90300,5,2,1
16348,"155 SPRING ST",53900,0,0,NA
16349,"157 SPRING ST",92300,4,2,0
16350,"159 SPRING ST",156300,8,4,0
16351,"161 SPRING ST",92500,4,2,0
16352,"163 SPRING ST",131800,6,3,0
16353,"165 SPRING ST",102100,5,3,0
16354,"167 SPRING ST",110500,3,2,0
16355,"169 SPRING ST",88300,3,1,0
16356,"171 SPRING ST",124600,6,1,1
16357,"111 BUTTON ST",107400,5,3,0
16358,"115 BUTTON ST",110000,3,1,1
16359,"117 BUTTON ST",139900,6,3,0
16360,"123 BUTTON ST",16600,NA,NA,NA
16361,"518 HOWARD AV",246897,0,0,NA
16362,NA,NA,NA,NA,NA
16363,"506 HOWARD AV",997500,0,0,NA
16364,"498 HOWARD AV",127300,4,2,0
16365,"494 HOWARD AV",126400,3,2,0
16366,"490 HOWARD AV",97000,5,3,0
16367,"486 HOWARD AV",127700,8,3,0
16368,"121 SPRING ST",102800,5,3,0
16369,"123 SPRING ST",83600,2,1,0
16370,"125 SPRING ST",79100,2,2,0
16371,"127 SPRING ST",91200,4,2,0
16372,"129 SPRING ST",90300,5,2,0
16373,"131 SPRING ST",102600,6,2,0
16374,"133 SPRING ST",86300,5,2,0
16375,"135 SPRING ST",115500,5,2,1
16376,"111 DEWITT ST",56000,3,1,0
16377,"113 DEWITT ST",110800,7,3,0
16378,"115 DEWITT ST",85400,5,3,0
16379,"117 DEWITT ST",246800,NA,NA,0
16380,"119 DEWITT ST",127600,9,3,0
16381,"121 DEWITT ST",101000,9,3,0
16382,"125 DEWITT ST",114300,8,3,0
16383,"206 PUTNAM ST",61185,9,3,0
16384,"198 PUTNAM ST",46805,6,2,0
16385,"196 PUTNAM ST",131400,6,3,0
16386,"184 PUTNAM ST",20400,NA,NA,NA
16387,"180 PUTNAM ST",16400,NA,NA,NA
16388,"578 HOWARD AV",122900,8,3,0
16389,"574 HOWARD AV",78100,4,2,0
16390,"570 HOWARD AV",75000,5,3,0
16391,"564 HOWARD AV",236800,6,6,0
16392,"560 HOWARD AV",238900,6,6,0
16393,"556 HOWARD AV",119200,6,3,0
16394,"552 HOWARD AV",16500,NA,NA,NA
16395,"550 HOWARD AV",344400,12,6,NA
16396,"544 HOWARD AV",1000,NA,NA,NA
16397,"538 HOWARD AV",141200,6,3,0
16398,"534 HOWARD AV",139200,9,3,0
16399,"530 HOWARD AV",103700,6,3,0
16400,"181 PUTNAM ST",164100,6,2,0
16401,"185 PUTNAM ST",100100,4,2,0
16402,"189 PUTNAM ST",103000,5,3,0
16403,"193 PUTNAM ST",215000,5,3,2
16404,"197 PUTNAM ST",124600,4,2,0
16405,"201 PUTNAM ST",223900,4,3,2
16406,NA,NA,NA,NA,NA
16407,"145 DEWITT ST",1928100,0,0,NA
16408,"360 COLUMBUS AV",26476600,NA,NA,NA
16409,"588 HOWARD AV",204400,9,6,0
16410,"261 PORTSEA ST",544600,0,0,NA
16411,"267 PORTSEA ST",90000,4,2,0
16412,"269 PORTSEA ST",93100,4,2,0
16413,"271 PORTSEA ST",93100,4,2,0
16414,"273 PORTSEA ST",90000,4,2,0
16415,"275 PORTSEA ST",96100,4,2,0
16416,"277 PORTSEA ST",93100,4,2,0
16417,"279 PORTSEA ST",90000,4,2,0
16418,"281 PORTSEA ST",83800,4,2,0
16419,"420 CONGRESS AV",17200,NA,NA,NA
16420,"430 CONGRESS AV",7686600,0,0,NA
16421,NA,NA,NA,NA,NA
16422,"690 HOWARD AV",814400,0,14,NA
16423,"HOWARD AV",1300,NA,NA,NA
16424,"680 HOWARD AV",432700,0,0,NA
16425,"672 HOWARD AV",740200,0,0,NA
16426,"289 WASHINGTON AV",133300,NA,NA,NA
16427,"299 WASHINGTON AV",136200,NA,NA,NA
16428,"307 WASHINGTON AV",2952200,NA,NA,NA
16429,"9 DAGGETT ST",37200,NA,NA,NA
16430,"13 DAGGETT ST",36800,NA,NA,NA
16431,"17 DAGGETT ST",28200,NA,NA,NA
16432,"27 DAGGETT ST",19000,NA,NA,NA
16433,"31 DAGGETT ST",21000,NA,NA,NA
16434,"69 DAGGETT ST",1179300,0,0,NA
16435,"514 CONGRESS AV",328300,0,0,NA
16436,"500 CONGRESS AV",353400,0,0,NA
16437,"660 HOWARD AV",274700,0,0,NA
16438,"644 HOWARD AV",105000,6,2,0
16439,"640 HOWARD AV",104500,8,3,0
16440,"634 HOWARD AV",17100,NA,NA,NA
16441,"630 HOWARD AV",109800,4,2,0
16442,"626 HOWARD AV",134200,6,3,0
16443,"622 HOWARD AV",143100,7,3,0
16444,NA,NA,NA,NA,NA
