"pid","location","totval","bedrooms","bathrooms","halfbaths"
2895,NA,NA,"00","0",""
2896,"CONNECTICUT AV","85800","","",""
2897,"EAST SHORE PKWY","91000","","",""
2898,"25 CONNECTICUT AV","51100","","",""
2899,"145 ALABAMA ST","289300","","",""
2900,"165 ALABAMA ST","134000","00","0",""
2901,"ALABAMA ST","7500","","",""
2902,"EDGEMERE RD","62600","","",""
2903,"3 EDGEMERE RD","171300","","",""
2904,"ALABAMA ST","219200","","",""
2905,"EDGEMERE RD","64400","","",""
2906,"EDGEMERE RD","7500","","",""
2907,"COLORADO AV","3000","","",""
2908,"COLORADO AV","10800","","",""
2909,"CONNECTICUT AV","231600","","",""
2910,"581 CONNECTICUT AV","167800","","",""
2911,"45 FULTON TER","131700","","",""
2912,"ALBIA ST","46300","","",""
2913,"170 ALABAMA ST","192900","","",""
2914,"EDGEMERE RD","26100","","",""
2915,"ALABAMA ST","64100","","",""
2916,"29 FULTON TER","86100","","",""
2917,"15 FULTON TER","60400","","",""
2918,"FULTON TER","125800","","",""
2919,"ALABAMA ST","68600","","",""
2920,"EAST SHORE PKWY","8100","","",""
2921,"ALBIA ST","50600","","",""
2922,"821 EAST SHORE PKWY","699350","00","0",""
2922,"821 EAST SHORE PKWY","699350","00","0",""
2923,"50 FULTON TER","345650","00","0",""
2924,"ALABAMA ST","48700","","",""
2925,"815 EAST SHORE PKWY","1000","","",""
2926,"FORBES AV","49005","","",""
2927,"FORBES AV","59500","","",""
2928,"383 FORBES AV","321200","00","0",""
2929,"389 FORBES AV","638900","","",""
2930,"401 FORBES AV","465600","00","0",""
2931,"429 FORBES AV","76100","","",""
2932,"441 FORBES AV","69600","","",""
2933,"FORBES AV","65900","","",""
2934,"453 FORBES AV","125300","","",""
2935,"25 KENDALL ST","83300","","",""
2936,"47 KENDALL ST","154200","4","2","0"
2937,"166 FULTON TER","376900","00","0","0"
2938,"70 FULTON TER","90000","","",""
2939,"65 STILES ST","58100","","",""
2940,"EAST SHORE PKWY","12700","","",""
2941,"EAST SHORE PKWY","66700","","",""
2942,"EAST SHORE PKWY","8100","","",""
2943,"EAST SHORE PKWY","6800","","",""
2944,"EAST SHORE PKWY","61200","","",""
2945,"130 FULTON TER","69000","","",""
2946,"155 FULTON TER","254600","00","0",""
2947,"85 KENDALL ST","89400","","",""
2948,"111 KENDALL ST","406900","00","0",""
2949,"117 KENDALL ST","20800","","",""
2950,"131 KENDALL ST","167100","00","0",""
2951,"345 FORBES AV","308000","00","0",""
2952,"STRATFORD AV","21500","","",""
2953,"355 FORBES AV","23400","","",""
2954,"FORBES AV","43200","","",""
2955,"HOOVER ST","11700","","",""
2956,"208 HOOVER ST","167000","00","0",""
2957,NA,NA,"00","0",""
2958,"EDGEMERE RD","76900","","",""
2959,"40 EDGEMERE RD","199800","00","0",""
2960,"EDGEMERE RD","5700","","",""
2961,"54 EDGEMERE RD","64400","","",""
2962,"135 FULTON TER","82100","","",""
2963,NA,NA,"","",""
2964,"189 FORBES AV","654000","00","2",""
2965,NA,NA,"00","2",""
2966,"203 FORBES AV","651300","","",""
2967,"209 FORBES AV","458100","00","0",""
2968,"FORBES AV","31200","","",""
2969,"FORBES AV","9800","","",""
2970,"225 FORBES AV","47300","","",""
2971,"227 FORBES AV","154200","5","3","0"
2972,"231 FORBES AV","157200","8","4","0"
2973,"239 FORBES AV","145500","5","3","0"
2974,"247 FORBES AV","214500","00","0","0"
2975,"212 FULTON TER","88700","2","1","0"
2976,"206 FULTON TER","112300","4","2","0"
2977,"190 FULTON TER","321700","00","0","0"
2978,"176 FULTON TER","261300","00","0","0"
2979,"44 KENDALL ST","409300","00","0","0"
2980,"40 KENDALL ST","36400","","",""
2981,"26 KENDALL ST","852100","00","0",""
2982,"KENDALL ST","21400","","",""
2983,"99 STILES ST","63400","","",""
2984,"125 STILES ST","96500","4","2","0"
2985,"131 STILES ST","19300","","",""
2986,"111 STILES ST","36700","","",""
2987,"117 STILES ST","198500","00","0",""
2988,"133 STILES ST","26600","","",""
2989,NA,NA,"","",""
2990,"257 FORBES AV","244900","00","0",""
2991,"261 FORBES AV","87500","4","2","0"
2992,"265 FORBES AV","112500","4","3","0"
2993,"269 FORBES AV","213700","00","0","0"
2994,"277 FORBES AV","144500","4","2","0"
2995,"283 FORBES AV","194800","00","0","0"
2996,"313 FORBES AV","227000","00","0","0"
2997,"321 FORBES AV","308900","00","0","0"
2998,"118 KENDALL ST","96000","00","0","0"
2999,"110 KENDALL ST","248000","00","0","0"
3000,"EDGEMERE RD","11400","","",""
3001,"35 EDGEMERE RD","177800","00","0",""
3002,"19 EDGEMERE RD","17500","","",""
3003,"25 EDGEMERE RD","26300","","",""
3004,"86 KENDALL ST","71100","","",""
3005,"80 KENDALL ST","281200","00","0",""
3006,"173 FULTON TER","153600","6","3","0"
3007,"179 FULTON TER #179","31600","2","1","1"
3008,"181 FULTON TER #181","31600","2","1","1"
3009,"183 FULTON TER #183","31600","2","1","1"
3010,"185 FULTON TER #185","33300","2","1","1"
3011,"195 FULTON TER","121900","4","2","0"
3012,"205 FULTON TER","106000","4","2","0"
3013,"FULTON TER","34700","","",""
3014,"225 FULTON TER","100800","4","2","0"
3015,"384 FORBES AV","125600","","",""
3016,"304 FORBES AV #304","113400","3","1","1"
3017,"306 FORBES AV #306","113400","3","1","1"
3018,"308 FORBES AV #308","115300","3","1","1"
3019,"310 FORBES AV #310","113400","3","1","1"
3020,"312 FORBES AV #312","113400","3","1","1"
3021,"314 FORBES AV #314","113400","3","1","1"
3022,"316 FORBES AV #316","113400","3","1","1"
3023,"318 FORBES AV #318","113400","3","1","1"
3024,"330 FORBES AV #330","113400","3","1","1"
3025,"332 FORBES AV #332","113400","3","1","1"
3026,"334 FORBES AV #334","113400","3","1","1"
3027,"336 FORBES AV #336","113400","3","1","1"
3028,"338 FORBES AV #338","113400","3","1","1"
3029,"340 FORBES AV #340","113400","3","1","1"
3030,"342 FORBES AV #342","113400","3","1","1"
3031,"344 FORBES AV #344","115300","3","1","1"
3032,"346 FORBES AV #346","115300","3","1","1"
3033,"348 FORBES AV #348","113400","3","1","1"
3034,"320 FORBES AV #320","113400","3","1","1"
3035,"322 FORBES AV #322","113400","3","1","1"
3036,"324 FORBES AV #324","113400","3","1","1"
3037,"326 FORBES AV #326","113400","3","1","1"
3038,"328 FORBES AV #328","113400","3","1","1"
3039,"5 CHAMBERLAIN ST #5","94500","2","1","0"
3040,"7 CHAMBERLAIN ST #7","113400","3","1","1"
3041,"9 CHAMBERLAIN ST #9","115300","3","1","1"
3042,"294 FORBES AV #294","105800","2","1","0"
3043,"296 FORBES AV #296","113400","3","1","1"
3044,"298 FORBES AV #298","113400","3","1","1"
3045,"300 FORBES AV #300","113400","3","1","1"
3046,"302 FORBES AV #302","115300","3","1","1"
3047,"350 FORBES AV #350","113400","3","1","1"
3048,"354 FORBES AV #354","113400","3","1","1"
3049,"21 CHAMBERLAIN ST #21","140300","4","1","0"
3050,"23 CHAMBERLAIN ST #23","763800","00","0","0"
3051,"25 CHAMBERLAIN ST #25","111500","3","1","0"
3052,"29 CHAMBERLAIN ST","150200","3","1","1"
3053,"43 CHAMBERLAIN ST","118400","3","1","0"
3054,"53 CHAMBERLAIN ST","101300","4","2","0"
3055,"55 CHAMBERLAIN ST","114700","2","1","1"
3056,"63 CHAMBERLAIN ST","97000","3","1",""
3057,"67 CHAMBERLAIN ST","125900","4","2","0"
3058,"73 CHAMBERLAIN ST","76300","4","2","0"
3059,"79 CHAMBERLAIN ST","127800","4","1","0"
3060,"83 CHAMBERLAIN ST","99500","4","2","0"
3061,"40 FAIRMONT AV","146100","6","3","0"
3062,"87 CHAMBERLAIN ST","105100","4","4","0"
3063,"36 FAIRMONT AV","101700","2","1","1"
3064,"830 WOODWARD AV","860500","00","0","1"
3065,"816 WOODWARD AV","302900","","","0"
3065,"816 WOODWARD AV","302900","1","1","0"
3066,"WOODWARD AV","70200","","",""
3067,"810 WOODWARD AV","239200","00","0",""
3068,"416 FORBES AV","209800","00","0",""
3069,"396 FORBES AV","33700","","",""
3070,"FORBES AV","1600","","",""
3071,"6 BROWN PL","64200","2","1","0"
3072,"8 BROWN PL","91300","3","1","1"
3073,"10 BROWN PL","123500","3","1","0"
3074,"12 BROWN PL","43000","","",""
3075,"14 BROWN PL","141800","3","1","0"
3076,"1330 TOWNSEND AV","37000","","",""
3077,"1324 TOWNSEND AV","36100","","",""
3078,"1318 TOWNSEND AV","36100","","",""
3079,"1314 TOWNSEND AV","117500","3","1","1"
3080,"1308 TOWNSEND AV","116400","2","1","0"
3081,"1302 TOWNSEND AV","146300","4","2","0"
3082,"1296 TOWNSEND AV","151100","5","3","0"
3083,"1290 TOWNSEND AV","205900","6","3","1"
3083,"1290 TOWNSEND AV","205900","1","1",""
3084,"1280 TOWNSEND AV","396600","00","0","1"
3084,"1280 TOWNSEND AV","396600","00","0",""
3085,"1274 TOWNSEND AV","133600","3","2","0"
3086,"1270 TOWNSEND AV","157800","4","2","0"
3087,"1266 TOWNSEND AV","234800","3","2","0"
3087,"1266 TOWNSEND AV","234800","3","2",""
3088,"1260 TOWNSEND AV","160900","6","3","0"
3089,"1254 TOWNSEND AV","113100","4","2","0"
3090,"1250 TOWNSEND AV","155200","4","2","0"
3091,"1246 TOWNSEND AV","118900","2","2","0"
3092,"1242 TOWNSEND AV","127500","3","1","0"
3093,"TOWNSEND AV","40800","","",""
3094,"TOWNSEND AV","1600","","",""
3095,"FORBES AV","1418500","00","0",""
3096,"458 FORBES AV","163900","3","2","0"
3097,"454 FORBES AV","204500","00","0","0"
3098,"452 FORBES AV","167600","","2","0"
3099,"442 FORBES AV","554600","00","0","0"
3099,"442 FORBES AV","554600","00","0","0"
3100,"434 FORBES AV","381200","00","0","0"
3101,"430 FORBES AV","600300","00","0","0"
3102,"WOODWARD AV","38100","","",""
3103,"819 WOODWARD AV","143400","4","2","0"
3104,"825 WOODWARD AV","131200","2","1","0"
3105,"827 WOODWARD AV","116700","4","2","0"
3106,"835 WOODWARD AV","248200","00","0","0"
3107,"841 WOODWARD AV","128700","3","1","0"
3108,"847 WOODWARD AV","143700","3","2","0"
3109,"851 WOODWARD AV","147600","2","1","1"
3110,"855 WOODWARD AV","133800","6","3","0"
3111,"859 WOODWARD AV","148300","6","3","0"
3112,"863 WOODWARD AV","153700","6","3","0"
3113,"867 WOODWARD AV","164400","6","2","1"
3114,"81 OAKLEY ST","119000","4","2","0"
3115,"107 ASHLAND PL","153100","5","3","0"
3116,"115 ASHLAND PL","121100","4","2","0"
3117,"ASHLAND PL","35300","","",""
3118,"590 FORBES AV","236700","4","2","0"
3119,"67 OAKLEY ST","114700","2","1","0"
3120,"77 OAKLEY ST","115700","5","2","0"
3121,"1245 TOWNSEND AV","154900","5","3","0"
3122,"15 IRVINGTON ST","128700","3","1","0"
3123,"17 IRVINGTON ST","130000","4","2","0"
3124,"23 IRVINGTON ST","159000","5","2","0"
3125,"29 IRVINGTON ST","145700","4","2","0"
3126,"35 IRVINGTON ST","149600","6","3","0"
3127,"39 IRVINGTON ST","144500","3","1","1"
3128,"45 IRVINGTON ST","151600","3","1","0"
3129,"49 IRVINGTON ST","126600","2","1","0"
3130,"59 IRVINGTON ST","136000","2","1","0"
3131,"55 IRVINGTON ST","129400","2","1","0"
3132,"61 IRVINGTON ST","146000","3","2","0"
3133,"63 IRVINGTON ST","129400","4","2","0"
3134,"75 IRVINGTON ST","162700","3","1","1"
3135,"81 IRVINGTON ST","164400","6","3","0"
3136,"100 OAKLEY ST","143300","2","1","1"
3137,"98 OAKLEY ST","131200","3","1","0"
3138,"84 ASHLAND PL","169400","5","3","0"
3139,"76 ASHLAND PL","133300","4","2","0"
3140,"72 ASHLAND PL","133400","4","2","0"
3141,"64 ASHLAND PL","146900","4","4","0"
3142,"60 ASHLAND PL","144300","3","1","1"
3143,"54 ASHLAND PL","144800","2","1","1"
3144,"50 ASHLAND PL","178700","5","3","0"
3145,"42 ASHLAND PL","142700","4","2","0"
3146,"36 ASHLAND PL","144900","3","1","0"
3147,"30 ASHLAND PL","169500","3","1","0"
3148,"24 ASHLAND PL","140700","3","2","0"
3149,"20 ASHLAND PL","144300","3","1","1"
3150,"16 ASHLAND PL","158400","4","2","0"
3151,"1231 TOWNSEND AV","173300","3","2","0"
3152,"1235 TOWNSEND AV","154500","3","1","0"
3153,"1239 TOWNSEND AV","138200","3","1","1"
3154,"1241 TOWNSEND AV","162200","3","1","1"
3155,"105 OAKLEY ST","177400","6","3","0"
3156,"113 IRVINGTON ST","169600","3","2","0"
3157,"116 ASHLAND PL","171100","4","2","0"
3158,"91 OAKLEY ST","154500","6","2","0"
3159,"95 OAKLEY ST","116200","4","2","0"
3160,"101 OAKLEY ST","172700","5","3","0"
3161,"OAKLEY ST","3200","","",""
3162,"33 BURWELL ST","182500","6","3","0"
3163,"13 CHESTER ST","42600","","",""
3164,"15 CHESTER ST","160900","4","2","0"
3165,"19 CHESTER ST","177300","5","3","0"
3166,"25 CHESTER ST","140000","2","1","0"
3167,"29 CHESTER ST","145000","4","1","0"
3168,"35 CHESTER ST","165500","3","2","0"
3169,"37 CHESTER ST","164200","5","3","0"
3170,"47 CHESTER ST","116200","4","1","0"
3171,"51 CHESTER ST","154800","2","2",""
3172,"138 OAKLEY ST","192100","6","3","0"
3173,"132 OAKLEY ST","152500","5","3","0"
3174,"128 OAKLEY ST","146500","3","1","1"
3175,"126 OAKLEY ST","116000","4","2","0"
3176,"124 OAKLEY ST","38700","","",""
3177,"70 IRVINGTON ST","118900","2","1","0"
3178,"64 IRVINGTON ST","152000","4","2","0"
3179,"60 IRVINGTON ST","124000","2","1","0"
3180,"54 IRVINGTON ST","155200","4","2",""
3181,"50 IRVINGTON ST","165200","3","2","0"
3182,"42 IRVINGTON ST","151900","4","2","0"
3183,"38 IRVINGTON ST","129600","4","2","0"
3184,"34 IRVINGTON ST","136700","3","1","0"
3185,"30 IRVINGTON ST","144700","3","1","0"
3186,"24 IRVINGTON ST","162900","3","1","1"
3187,"20 IRVINGTON ST","225800","3","2","0"
3188,"5 BURWELL ST","171000","3","1","0"
3189,"BURWELL ST","25300","","",""
3190,"BURWELL ST","40700","","",""
3191,"29 BURWELL ST","149200","5","3","0"
3192,"135 OAKLEY ST","131100","6","2","0"
3193,"138 PEAT MEADOW RD","122500","3","1","0"
3194,"136 PEAT MEADOW RD","183900","3","1","1"
3195,"91 CHESTER ST","138700","1","1","0"
3196,"118 IRVINGTON ST","119500","3","2","0"
3197,"112 IRVINGTON ST","143700","3","2","0"
3198,"108 IRVINGTON ST","127600","3","1","0"
3199,"115 OAKLEY ST","176100","4","3","0"
3200,"121 OAKLEY ST","161800","3","2","0"
3201,"125 OAKLEY ST","150400","3","1","0"
3202,"127 OAKLEY ST","111300","3","1","0"
3203,"133 OAKLEY ST","122600","3","1","1"
3204,"55 BURWELL ST","139600","5","3","0"
3205,"274 PEAT MEADOW RD","224300","7","3","1"
3206,"262 PEAT MEADOW RD","213000","5","3","0"
3207,"256 PEAT MEADOW RD","34900","","",""
3208,"250 PEAT MEADOW RD","154900","4","1","1"
3209,"244 PEAT MEADOW RD","143700","7","3","0"
3210,"158 OAKLEY ST","525000","00","0","0"
3210,"158 OAKLEY ST","525000","00","0","0"
3211,"60 CHESTER ST","172100","4","2","0"
3212,"56 CHESTER ST","117500","2","1","0"
3213,"50 CHESTER ST","154900","5","2","0"
3214,"38 CHESTER ST","148100","3","1","1"
3215,"30 CHESTER ST","153800","3","2","1"
3216,"28 CHESTER ST","157900","3","2","0"
3217,"20 CHESTER ST","110100","2","1","0"
3218,"43 BURWELL ST","141500","3","1","0"
3219,"47 BURWELL ST","144300","4","2","0"
3220,"51 BURWELL ST","182700","4","2","0"
3221,"171 OAKLEY ST","152200","6","3","1"
3222,"190 PEAT MEADOW RD","146800","6","2","0"
3223,"182 PEAT MEADOW RD","125800","2","1","0"
3224,"178 PEAT MEADOW RD","129900","4","2","0"
3225,"172 PEAT MEADOW RD","136700","4","2","0"
3226,"164 PEAT MEADOW RD","114600","3","1","0"
3227,"90 CHESTER ST","162000","3","2","0"
3228,"145 OAKLEY ST","137100","4","2","0"
3229,"155 OAKLEY ST","150000","4","2","0"
3230,"165 OAKLEY ST","183400","2","1","0"
3231,"1287 TOWNSEND AV","105500","2","1","0"
3232,"40 BURWELL ST #40","73200","2","1",""
3233,"44 BURWELL ST #44","75600","2","1","1"
3234,"42 BURWELL ST #42","75600","2","1","1"
3235,"36 BURWELL ST","124200","2","2","0"
3236,"32 BURWELL ST","117100","2","2","0"
3237,"1269 TOWNSEND AV","259900","00","0","0"
3238,"1273 TOWNSEND AV","99800","3","1","1"
3239,"1285 TOWNSEND AV","150200","3","2","0"
3240,"PEAT MEADOW RD","851400","","",""
3241,"PEAT MEADOW RD","4181200","","",""
3242,"115 PEAT MEADOW RD","3238600","00","0",""
3243,"610 FORBES AV","77800","","",""
3244,"BURWELL ST","3612000","","",""
3245,"BURWELL ST","100200","","",""
3246,"RUSSELL ST","11000","","",""
3247,"211 PEAT MEADOW RD","39100","","",""
3248,"BURWELL ST","37900","","",""
3249,"81 BURWELL ST","38700","","",""
3250,"89 BURWELL ST","38500","","",""
3251,"95 BURWELL ST","38500","","",""
3252,"101 BURWELL ST","37400","","",""
3253,"109 BURWELL ST","36700","","",""
3254,"115 BURWELL ST","164200","2","1","0"
3255,"121 BURWELL ST","148800","6","2","0"
3256,"127 BURWELL ST","130800","4","3","0"
3257,"131 BURWELL ST","134300","2","2","0"
3258,"135 BURWELL ST","139500","3","1","1"
3259,"139 BURWELL ST","114900","3","1","0"
3260,"143 BURWELL ST","157400","2","2","1"
3261,"147 BURWELL ST","200500","5","2","0"
3262,"157 BURWELL ST","148000","3","1","1"
3263,"163 BURWELL ST","194600","3","3","0"
3264,"175 BURWELL ST","134100","2","1","0"
3265,"193 BURWELL ST","132400","5","3","0"
3266,"BURWELL ST","3300","","",""
3267,"195 BURWELL ST","40500","","",""
3268,"197 BURWELL ST","222300","4","2","0"
3269,"BURWELL ST","20600","","",""
3270,"MILTON ST","3200","","",""
3271,"80 MILTON ST","211100","6","4","2"
3272,"70 MILTON ST","170500","3","2","1"
3273,"74 MILTON ST","164600","3","2","0"
3274,"76 MILTON ST","142000","3","1","0"
3275,"78 MILTON ST","158800","3","2","0"
3276,"66 MILTON ST","88800","2","1","0"
3277,"62 MILTON ST","151400","3","1","1"
3278,"58 MILTON ST","127600","3","1","0"
3279,"50 MILTON ST","218700","4","2",""
3280,"42 MILTON ST","172600","7","3","0"
3281,"36 MILTON ST","38500","","",""
3282,"MILTON ST","35600","","",""
3283,"MILTON ST","35600","","",""
3284,"MILTON ST","35600","","",""
3285,"14 MILTON ST","38500","","",""
3286,"255 PEAT MEADOW RD","173300","6","2","0"
3287,"PEAT MEADOW RD","37000","","",""
3288,"BURWELL ST","71100","","",""
3289,"BURWELL ST","21100","","",""
3290,"BURWELL ST","29100","","",""
3291,"20 BELLEVUE ST","46000","","",""
3292,"10 BELLEVUE ST","2700","","",""
3293,"8 BELLEVUE ST","2900","","",""
3294,"29 RIVERVIEW RD","217600","3","1","1"
3295,"45 RIVERVIEW RD","134400","2","1","0"
3296,"10 CROFTON ST","319200","3","2","0"
3297,"3 CROFTON ST","149600","3","1","0"
3298,"15 CROFTON ST","184700","3","2","0"
3299,"25 CROFTON ST","128500","2","1","0"
3300,"RIVERVIEW RD","36400","","",""
3301,"RIVERVIEW RD","44300","","",""
3302,"45 CROFTON ST","162200","2","1","1"
3303,"59 CROFTON ST","140100","2","1","0"
3304,"65 CROFTON ST","237800","3","2","0"
3305,"79 CROFTON ST","204700","3","2","0"
3306,"91 CROFTON ST","113200","2","1","0"
3307,"103 CROFTON ST","145500","2","2","0"
3308,"115 CROFTON ST","142100","2","1","1"
3309,"125 CROFTON ST","124400","1","1","0"
3310,"135 CROFTON ST","119800","2","1","0"
3311,"79 CABOT ST","157900","3","1","1"
3312,"90 OVERLOOK ST","113500","3","2",""
3313,"84 OVERLOOK ST","123300","3","1","0"
3314,"OVERLOOK ST","35300","","",""
3315,"OVERLOOK ST","3500","","",""
3316,"OVERLOOK ST","35300","","",""
3317,"OVERLOOK ST","3900","","",""
3318,"OVERLOOK ST","3900","","",""
3319,"OVERLOOK ST","37000","","",""
3320,"OVERLOOK ST","3200","","",""
3321,"OVERLOOK ST","20100","","",""
3322,"OVERLOOK ST","35300","","",""
3323,"OVERLOOK ST","35300","","",""
3324,"OVERLOOK ST","35300","","",""
3325,"OVERLOOK ST","43600","","",""
3326,"186 BURWELL ST","35600","","",""
3327,"182 BURWELL ST","35300","","",""
3328,"178 BURWELL ST","34900","","",""
3329,"174 BURWELL ST","34500","","",""
3330,"170 BURWELL ST","34500","","",""
3331,"160 BURWELL ST","139400","2","1","0"
3332,"BURWELL ST","40500","","",""
3333,"140 BURWELL ST","126400","2","1","0"
3334,"134 BURWELL ST","138200","4","2","1"
3335,"130 BURWELL ST","113400","2","1","1"
3336,"120 BURWELL ST","138100","3","1","1"
3337,"112 BURWELL ST","97400","2","1","1"
3338,"106 BURWELL ST","168100","3","2","0"
3339,"QUINNIPIAC AV","354000","","",""
3340,"67 QUINNIPIAC AV #67","147600","2","1","1"
3341,"65 QUINNIPIAC AV #65","147600","2","1","1"
3342,"63 QUINNIPIAC AV #63","147600","2","1","1"
3343,"61 QUINNIPIAC AV #61","147600","2","1","1"
3344,"59 QUINNIPIAC AV #59","147600","2","1","1"
3345,"57 QUINNIPIAC AV #57","147600","2","1","1"
3346,"55 QUINNIPIAC AV #55","136200","2","1","1"
3347,"53 QUINNIPIAC AV #53","136200","2","1","1"
3348,"51 QUINNIPIAC AV #51","136200","2","1","1"
3349,"49 QUINNIPIAC AV #49","136200","2","1","1"
3350,"47 QUINNIPIAC AV #47","147600","2","1","1"
3351,"45 QUINNIPIAC AV #45","147600","2","1","1"
3352,"43 QUINNIPIAC AV #43","147600","2","1","1"
3353,"41 QUINNIPIAC AV #41","147600","2","1","1"
3354,"39 QUINNIPIAC AV #39","147600","2","1","1"
3355,"37 QUINNIPIAC AV #37","147600","2","1","1"
3356,"FAIRMONT AV","40800","","",""
3357,"37 FAIRMONT AV","155400","4","3","0"
3358,"3 FARREN AV","136800","4","2","0"
3359,"9 FARREN AV","121300","4","2","0"
3360,"15 FARREN AV","159800","3","1","1"
3361,"17 FARREN AV","590600","00","0","1"
3362,"31 FARREN AV #A-1","26000","2","1","0"
3363,"31 FARREN AV #A-2","26000","2","1","0"
3364,"31 FARREN AV #A-3","26000","2","1","0"
3365,"31 FARREN AV #A-4","26000","2","1","0"
3366,"31 FARREN AV #A-5","26000","2","1","0"
3367,"31 FARREN AV #A-6","26000","2","1","0"
3368,"31 FARREN AV #A-7","26000","2","1","0"
3369,"31 FARREN AV #A-8","26000","2","1","0"
3370,"140 QUINNIPIAC AV #B-1","26000","2","1","0"
3371,"140 QUINNIPIAC AV #B-2","26000","2","1","0"
3372,"140 QUINNIPIAC AV #B-3","27800","2","1","1"
3373,"140 QUINNIPIAC AV #B-4","26000","2","1","0"
3374,"140 QUINNIPIAC AV #B-5","26000","2","1","0"
3375,"140 QUINNIPIAC AV #B-6","26000","2","1","0"
3376,"140 QUINNIPIAC AV #B-7","26000","2","1","0"
3377,"140 QUINNIPIAC AV #B-8","26000","2","1","0"
3378,"23 FARREN AV #C-1","26000","2","1","0"
3379,"23 FARREN AV #C-2","26000","2","1","0"
3380,"23 FARREN AV #C-3","26000","2","1","0"
3381,"23 FARREN AV #C-4","26000","2","1","0"
3382,"23 FARREN AV #C-5","26000","2","1","0"
3383,"23 FARREN AV #C-6","26000","2","1","0"
3384,"23 FARREN AV #C-7","26000","2","1","0"
3385,"23 FARREN AV #C-8","26000","2","1","0"
3386,"35 FARREN AV","97300","6","2","0"
3387,"39 FARREN AV","132200","5","2","0"
3388,"43 FARREN AV","136500","4","2","0"
