"totval","bedrooms","nineplus","finalbaths","price1","date1","price2","date2","price3","date3","price4","date4","price5","date5","yearbuilt","sqft","pctgood","style","model","grade","occupancy","actype","bathstyle","kstyle","acres","zone","neighborhood","garagesqft","latitude","longitude"
427100,4,0,2.5,125000,"11/26/1991",NA,NA,NA,NA,NA,NA,NA,NA,1910,2132,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.08,"RS1","1500",0,41.324867,-72.9173123566667
141900,2,0,1,0,"04/21/1999",NA,NA,NA,NA,NA,NA,NA,NA,1955,1083,68,"Ranch","Single Family","Average",1,"None","Average","Average",0.23,"RS2","2800",288,41.32862616,-72.98456582
113400,3,0,2,0,"03/20/2002",0,"02/14/2002",0,"04/30/1987",NA,NA,NA,NA,1870,844,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.14,"RM1","1000",0,41.31276307,-72.8879788366667
105500,5,0,3,0,"07/02/2015",0,"12/31/2014",301164,"01/24/2014",240000,"10/23/2007",175100,"01/13/2005",1900,3048,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","1600",0,41.326794,-72.92595002
262500,4,0,1.5,105000,"03/31/1995",0,"12/27/1994",160000,"03/06/1992",NA,NA,NA,NA,1924,2371,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.37,"RS2","2900",324,41.323016065,-72.97062068
59600,2,0,1,58500,"05/01/2006",40000,"03/20/2002",37000,"09/20/1985",NA,NA,NA,NA,1910,891,68,"Bungalow","Single Family","Below Average",1,"None","Average","Average",0.14,"RM1","1600",0,41.333633,-72.9283108833333
251500,3,0,1.5,245000,"05/26/2011",185000,"06/19/2000",154500,"08/04/1997",0,"05/05/1994",NA,NA,1924,1636,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.45,"RS2","2400",420,41.320976,-72.9680470366667
148300,3,0,1.5,162500,"08/01/2014",60000,"11/08/2004",60000,"10/08/2004",0,NA,NA,NA,1960,960,83,"Ranch","Single Family","Average",1,"Central","Average","Average",0.21,"RM1","0300",288,41.28422421,-72.893654
172400,6,0,3,0,"05/18/2012",140000,"07/03/2002",195000,"05/24/1994",NA,NA,NA,NA,1900,3457,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.14,"RM2","2200",540,41.32164281,-72.9507642233333
108600,3,0,2,0,"05/16/2014",0,"12/17/2007",0,"05/23/2007",22000,"01/04/2002",0,"01/04/2002",1900,1386,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.3,"RM2","1600",667,41.329494,-72.9301786366667
98800,3,0,1,15500,"06/28/1974",NA,NA,NA,NA,NA,NA,NA,NA,1910,1384,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.06,"RM2","2000",220,41.29749148,-72.9299346333333
81900,3,0,1,44000,"03/27/2015",0,"02/18/2015",0,"02/18/2015",0,"12/31/2009",45000,"12/27/1996",1920,1330,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.18,"RM2","1600",0,41.32011993,-72.9418502933333
146600,3,0,11.5,85740,"09/29/2011",1000,"07/30/2010",0,"11/24/2003",3800,"05/18/1995",0,"01/11/1994",2011,1440,100,"Colonial","Single Family","Average",1,"None","Average","Average",0.19,"RM2","1900",0,41.30235332,-72.94054
219600,3,0,2,133000,"10/31/1997",NA,NA,NA,NA,NA,NA,NA,NA,1978,1248,82,"Raised Ranch","Single Family","Above Average",1,"Central","Average","Average",0.18,"RS2","0200",336,41.27375,-72.898544
268900,4,0,2,140000,"04/01/2003",90000,"08/29/2002",0,"04/01/2002",0,"03/26/1996",0,"05/14/1993",1900,2206,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.13,"RM2","1400",528,41.30928235,-72.9169494566667
111400,6,0,3,240000,"02/03/2005",108000,"05/23/1986",NA,NA,NA,NA,NA,NA,1915,3024,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.16,"RM1","1600",567,41.33569225,-72.9384747
126300,6,0,4,0,"09/09/2013",330000,"03/30/2007",90000,"12/22/1998",NA,NA,NA,NA,1920,3500,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.13,"RM2","1600",0,41.3226039066667,-72.93809354
139800,2,0,1,164000,"07/19/2004",0,"08/24/2000",0,"07/07/2000",NA,NA,NA,NA,1960,1176,72,"Ranch","Single Family","Average",1,"None","Average","Average",0.16,"RM1","0300",336,41.2842232033333,-72.8914561266667
200100,3,0,1.5,150500,"05/20/1992",NA,NA,NA,NA,NA,NA,NA,NA,1930,1650,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.22,"RS2","2900",380,41.32443791,-72.9733159966667
136200,2,0,1.5,0,"12/09/1999",0,"02/13/1996",0,"07/03/1995",0,"01/23/1992",NA,NA,1988,1073,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","0300",0,41.282690955,-72.89685205
90800,4,0,1.5,35500,"09/10/2015",0,"02/18/2015",92000,"04/01/2004",34000,"08/25/2003",0,"07/12/2002",1900,1482,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.08,"RM2","1900",0,41.30263,-72.94438
144600,2,0,1.5,175000,"09/27/2007",0,"07/24/1987",NA,NA,NA,NA,NA,NA,1987,1080,91,"Condominium","Res Condo","Above Average",1,"Central","Average","Average",0,"RM1","0300",240,41.2829380233333,-72.8968468066667
117900,6,0,3,0,"03/26/2015",173000,"03/18/2005",0,"01/14/2005",56000,"05/22/1997",80000,"03/26/1986",1900,2491,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM1","1000",0,41.3146238,-72.893974
136000,3,0,1,64000,"05/08/1998",0,"01/02/1991",NA,NA,NA,NA,NA,NA,1958,1044,78,"Ranch","Single Family","Average",1,"None","Average","Average",0.15,"RS2","0800",0,41.330734,-72.87335766
192700,3,0,1.5,0,"11/14/1977",NA,NA,NA,NA,NA,NA,NA,NA,1920,1664,68,"Colonial","Single Family","Above Average",1,"None","Below Average","Below Average",0.14,"RS2","2400",170,41.32730484,-72.9700433733333
198300,4,0,1.5,228000,"09/27/2005",160000,"09/25/2003",0,"10/30/1998",0,"10/30/1998",0,"10/30/1998",1924,1456,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.17,"RS2","0101",216,41.270517185,-72.89689
193800,3,0,1.5,0,"08/19/1993",NA,NA,NA,NA,NA,NA,NA,NA,1928,1728,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",324,41.324986,-72.94891
363900,8,0,3,0,"07/19/1985",NA,NA,NA,NA,NA,NA,NA,NA,1900,4747,73,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.31,"RM2","1650",0,41.32069059,-72.9256896233333
117600,3,0,2,47000,"06/02/1997",66000,"03/25/1985",NA,NA,NA,NA,NA,NA,1852,2100,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.2,"RM1","1000",0,41.31101956,-72.8909
695000,4,0,4,582039,"08/15/2005",0,"09/10/1999",NA,NA,NA,NA,NA,NA,1850,3801,86,"Colonial","Single Family","Vg/Exc",1,"None","Average","Average",0.25,"RS1","1300",400,41.33080613,-72.9120206466667
95800,3,0,2,71000,"11/16/2011",0,"01/04/1993",NA,NA,NA,NA,NA,NA,1920,1550,50,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM1","2500",0,41.3290607533333,-72.97253534
169400,3,0,1,180000,"12/07/2004",1e+05,"08/02/2000",NA,NA,NA,NA,NA,NA,1900,1352,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.16,"RS2","0101",360,41.27145,-72.9008656033333
164400,3,0,2,165000,"12/01/2010",2e+05,"11/27/2006",15300000,"05/14/2004",0,"05/30/2001",0,"01/05/1999",1910,1560,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.16,"RM1","2400",0,41.3264220633333,-72.9682300033333
103600,5,0,3,0,"01/06/1992",NA,NA,NA,NA,NA,NA,NA,NA,1900,2423,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","1600",0,41.328636,-72.93101414
156000,3,0,2,193000,"11/24/2006",0,"08/17/2006",0,"06/23/2004",116000,"09/13/2000",0,"03/01/1982",1945,1344,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RS2","2700",240,41.33069,-72.97872
148200,6,0,3,0,"08/27/2012",135000,"09/30/1993",NA,NA,NA,NA,NA,NA,1905,3813,78,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.15,"RM2","1600",0,41.318606315,-72.9413577466667
172100,3,0,2,170450,"12/22/1988",NA,NA,NA,NA,NA,NA,NA,NA,1988,1190,86,"Raised Ranch","Single Family","Above Average",1,"Central","Average","Average",0.27,"RS2","0600",550,41.301786655,-72.8771184
281500,5,0,3.5,0,"02/27/2012",0,"06/04/2003",168200,"08/01/2001",2e+05,"09/22/1986",NA,NA,1900,2502,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.05,"RM2","1200",0,41.31695189,-72.909615
79000,3,0,1.5,6180,"12/18/1996",0,"08/30/1996",130000,"03/02/1990",NA,NA,NA,NA,1900,1160,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RM2","1900",0,41.29889176,-72.939575
735600,4,0,2.5,715500,"08/02/2004",525000,"01/11/2001",450000,"07/15/1999",2e+05,"07/18/1994",467000,"04/04/1989",1940,3267,95,"Colonial","Single Family","Very Good",1,"None","Average","Average",0.2,"RM2","1300",0,41.31416167,-72.92064995
305400,3,0,2.5,0,"10/03/1996",NA,NA,NA,NA,NA,NA,NA,NA,1961,2270,83,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.3,"RS2","2900",400,41.316307345,-72.9790405366667
222700,6,0,2,110000,"07/01/2013",0,"09/27/2011",0,"06/13/2003",0,"06/12/2003",0,"09/10/2002",1880,2828,58,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.11,"RM2","1400",780,41.30965216,-72.91645594
576500,8,0,4,0,"11/18/2009",440000,"07/02/2003",0,"04/09/2002",0,"07/25/2001",0,"04/19/2001",1920,5564,63,"4 Family","Multi-Fam 2-4","Above Average",4,"None","Average","Average",0.15,"RM1","1300",288,41.3223387466667,-72.9125971166667
369400,4,0,3,0,"07/16/2004",305000,"04/28/2000",0,"08/03/1981",NA,NA,NA,NA,1935,2892,68,"Colonial","Single Family","Very Good",1,"Central","Average","Average",0.31,"RS2","2400",380,41.32042512,-72.9680746
188700,3,0,2,160000,"01/04/2013",0,"08/04/2009",0,"04/27/2007",0,"09/21/2005",0,"12/30/1992",1957,1819,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.33,"RS2","1700",462,41.32887185,-72.95029341
123300,3,0,1,145000,"08/20/2004",47000,"03/23/2001",47000,"03/23/2001",0,"11/03/1955",NA,NA,1955,944,68,"Ranch","Single Family","Average",1,"None","Average","Average",0.15,"RS2","0800",264,41.33076104,-72.87212854
208400,3,0,1,115500,"06/27/1997",39500,"01/15/1992",NA,NA,NA,NA,NA,NA,1991,1232,88,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.17,"RS2","2800",460,41.3261785,-72.979156
214900,3,0,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1883,1181,55,"Colonial","Single Family","Average",1,"None","Average","Average",0.07,"RM2","1200",0,41.32016,-72.908676
316000,6,0,3,110000,"11/08/2000",0,"12/29/1999",23201,"12/06/1999",0,"12/07/1993",NA,NA,1900,3355,78,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.14,"RM2","1650",468,41.323858995,-72.9250298533333
135600,3,0,2,0,"07/13/2006",NA,NA,NA,NA,NA,NA,NA,NA,1946,1588,63,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.45,"RM1","2300",264,41.32641707,-72.95489024
370800,2,0,2,335000,"04/02/2014",45900,"03/01/1983",NA,NA,NA,NA,NA,NA,1921,1653,70,"Condominium","Res Condo","Excellent",1,"Central","Average","Average",0,"RS2","1500",0,41.3237953,-72.91904455
468200,4,0,2.5,0,"09/16/2008",270000,"06/13/2002",260000,"06/23/1988",NA,NA,NA,NA,1900,2350,68,"Colonial","Single Family","Good",1,"Partial","Average","Average",0.11,"RM1","1300",528,41.3235,-72.91599269
122100,6,0,3,0,"08/16/2010",57000,"02/15/1985",NA,NA,NA,NA,NA,NA,1900,3387,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM1","1600",0,41.33100927,-72.9272315066667
139000,2,0,1,140000,"08/04/2003",0,"05/01/1998",0,"01/24/1995",0,"11/15/1994",NA,NA,1957,1182,68,"Cape Cod","Single Family","Average",1,"Central","Average","Average",0.17,"RS2","0300",345,41.2856,-72.89579
97200,5,0,3,70000,"01/17/2003",0,"06/13/1990",NA,NA,NA,NA,NA,NA,1910,2539,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.12,"RM2","2000",520,41.28915,-72.93583
278100,4,0,1.5,285000,"02/28/2008",0,"05/30/1991",NA,NA,NA,NA,NA,NA,1960,2088,72,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.19,"RS2","2400",440,41.31480191,-72.967623825
84200,4,0,2,0,"06/29/2009",0,"07/30/2003",50000,"10/02/2002",50000,"06/05/2002",0,"02/26/1996",1900,2144,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM2","2000",0,41.29197761,-72.93637
138700,3,0,1.5,0,"01/29/2007",77000,"09/13/2005",106000,"01/02/2002",65000,"03/17/1992",133000,"06/05/1989",1942,1188,78,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.13,"RS2","2700",0,41.328995,-72.97956
159900,2,0,1.5,229900,"10/11/2005",0,NA,NA,NA,NA,NA,NA,NA,1954,1200,68,"Ranch","Single Family","Average",1,"None","Average","Average",0.17,"RM1","2500",384,41.32944658,-72.975395
162000,3,0,1,0,"12/27/2000",0,"05/17/1999",121000,"05/07/1990",NA,NA,NA,NA,1900,1780,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.11,"RM2","2200",0,41.32189,-72.9521580766667
168400,7,0,3,0,"04/08/2004",85700,"10/29/1999",0,"06/25/1996",NA,NA,NA,NA,1910,4692,50,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.15,"RM2","2200",400,41.31504175,-72.94558
102800,4,0,2,62000,"05/14/2002",0,"04/27/1984",NA,NA,NA,NA,NA,NA,1900,2316,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.17,"RM1","0900",0,41.3219368,-72.89695033
243200,3,0,2.5,138000,"12/02/1997",0,"12/09/1986",NA,NA,NA,NA,NA,NA,1969,1632,86,"Split-Level","Single Family","Above Average",1,"None","Average","Average",0.29,"RS2","0200",80,41.273610895,-72.89149
216400,4,0,2.5,149000,"06/30/2000",108000,"08/31/1995",170000,"07/22/1988",NA,NA,NA,NA,1930,2050,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.11,"RS2","2500",216,41.32657951,-72.969308745
205000,2,0,2,210000,"11/09/2004",0,"08/22/1997",196000,"07/26/1989",NA,NA,NA,NA,1989,1530,91,"Condominium","Res Condo","Very Good",1,"None","Average","Average",0,"RM1","0700",0,41.311752,-72.88123
520000,4,0,2.5,560000,"05/31/2007",575000,"06/27/2003",0,"09/26/1985",NA,NA,NA,NA,1910,2444,68,"Colonial","Single Family","Very Good",1,"Central","Average","Average",0.16,"RM1","1300",240,41.3221706066667,-72.9146100166667
193900,3,0,2,147500,"06/04/2001",116000,"04/16/1992",NA,NA,NA,NA,NA,NA,1930,1358,78,"Cape Cod","Single Family","Above Average",1,"Central","Average","Average",0.24,"RS2","0101",216,41.26552204,-72.89457403
125700,6,0,3,0,"07/26/2013",163200,"07/26/2013",45000,"12/07/2011",0,"08/08/2011",27500,"07/26/1974",1918,3677,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.12,"RM2","1600",0,41.31568374,-72.93654094
146900,3,0,1.5,67000,"07/08/1994",NA,NA,NA,NA,NA,NA,NA,NA,1968,1176,76,"Ranch","Single Family","Average",1,"None","Average","Average",0.18,"RS2","0800",336,41.33283346,-72.8678801566667
294100,5,0,2.5,260000,"08/29/1988",NA,NA,NA,NA,NA,NA,NA,NA,1920,3146,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.19,"RS1","2200",340,41.318558515,-72.955852295
94800,5,0,2,98000,"07/16/2012",105000,"08/02/2010",120000,"07/30/2008",0,"07/24/2008",175000,"08/26/2005",1900,2000,58,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.13,"RM1","1000",0,41.3198317933333,-72.88981404
186000,2,0,2.5,296000,"12/05/2005",122000,"03/26/1997",NA,NA,NA,NA,NA,NA,1988,1532,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","2100",0,41.28137427,-72.9316916133333
236600,4,0,2,0,"07/16/2007",0,"01/14/1999",185500,"04/09/1987",NA,NA,NA,NA,1865,2210,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.09,"RM2","1400",0,41.30665854,-72.9172090933333
167400,3,0,2,0,"11/29/1995",0,"06/01/1988",NA,NA,NA,NA,NA,NA,1944,1666,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.15,"RM1","0700",0,41.31023426,-72.87534709
138200,9,1,4,45000,"11/01/2012",0,"03/13/2007",0,NA,NA,NA,NA,NA,1910,3354,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.12,"RM2","1600",396,41.32332611,-72.93443
206000,4,0,3,0,"10/09/2013",0,"01/18/2007",0,"11/01/2002",NA,NA,NA,NA,1957,2281,68,"Cape Cod","Single Family","Above Average",2,"None","Average","Average",0.2,"RM1","0300",0,41.2823285,-72.88856557
110900,6,0,2,150000,"11/22/2002",120750,"12/28/1989",NA,NA,NA,NA,NA,NA,1988,2342,86,"2 Family","Multi-Fam 2-4","Average",1,"None","Average","Average",0.19,"RM2","1600",400,41.324978,-72.93386
84700,2,0,1.5,34000,"11/13/2000",45000,"05/26/1989",NA,NA,NA,NA,NA,NA,1986,936,86,"Condominium","Res Condo","Average",1,"None","Average","Average",0,"RM1","0500",0,41.301117675,-72.88711516
116300,6,0,3,0,"06/05/2008",0,"01/24/2008",0,"12/06/1999",14000,"10/26/1999",0,"08/11/1999",1910,3129,73,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.09,"RM2","2000",440,41.2926091333333,-72.93065029
160600,2,0,2,0,"02/01/2012",0,"12/28/2011",0,NA,NA,NA,NA,NA,1954,1401,68,"Ranch","Single Family","Average",1,"None","Average","Average",0.31,"RS2","0800",0,41.33338826,-72.8697132666667
331500,9,1,3,432500,"09/21/2007",361000,"08/31/2004",0,"11/25/2003",0,"10/10/2002",99000,"12/27/2000",1918,3948,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.06,"RM2","1200",0,41.31924,-72.90936
472800,6,0,2.5,0,"12/21/1998",NA,NA,NA,NA,NA,NA,NA,NA,1914,2445,68,"Colonial","Single Family","Very Good",1,"None","Average","Average",0.14,"RS1","1300",240,41.32476595,-72.913288
497800,4,0,2,525000,"03/12/2014",503000,"12/28/2010",645000,"06/08/2007",219000,"06/29/2000",208000,"06/22/1999",1927,3226,78,"Colonial","Single Family","Vg/Exc",1,"Central","Average","Average",0.5,"RS2","2400",399,41.31753,-72.97085462
143800,3,0,1.5,0,"09/26/2005",139000,"06/15/1990",NA,NA,NA,NA,NA,NA,1900,1492,68,"Colonial","Single Family","Average",1,"Central","Average","Average",0.28,"RS2","1700",440,41.32153,-72.94215539
68673,4,0,2,0,"10/31/2011",250000,"11/13/2006",68000,"12/17/2002",50000,"06/01/2001",0,"02/03/1998",1900,2484,90,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.17,"RM2","0900",0,41.310596,-72.8982119033333
118800,5,0,2,1e+05,"02/05/2003",10000,"01/20/2000",0,"09/04/1997",0,"11/05/1996",0,"11/05/1996",1900,2035,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RM2","0900",0,41.31124,-72.90139
155900,3,0,1,0,"07/12/2013",0,"09/22/1967",NA,NA,NA,NA,NA,NA,1920,1252,68,"Bungalow","Single Family","Average",1,"Central","Average","Average",0.14,"RS2","0101",0,41.266975,-72.89408
117500,4,0,2,0,"04/07/2004",0,"04/07/2004",69500,"12/23/1996",0,"08/01/1991",NA,NA,1900,2766,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","0900",576,41.31456495,-72.9003010833333
