"pid","location","latitude","longitude"
23703,"831 WHALLEY AV #1",41.325695,-72.95829
23704,"831 WHALLEY AV #2",41.325695,-72.95829
23705,"831 WHALLEY AV #3",41.325695,-72.95829
23706,"831 WHALLEY AV #4",41.325695,-72.95829
23707,"831 WHALLEY AV #5",41.325695,-72.95829
23708,"831 WHALLEY AV #6",41.325695,-72.95829
23709,"831 WHALLEY AV #7",41.325695,-72.95829
23710,"831 WHALLEY AV #8",41.325695,-72.95829
23711,"831 WHALLEY AV #9",41.325695,-72.95829
23712,"831 WHALLEY AV #10",41.325695,-72.95829
23713,"831 WHALLEY AV #11",41.325695,-72.95829
23714,"831 WHALLEY AV #12",41.325695,-72.95829
23715,"831 WHALLEY AV #13",41.325695,-72.95829
23716,"831 WHALLEY AV #14",41.325695,-72.95829
23717,"413 WEST ROCK AV",41.325966,-72.958466
23718,"WEST ROCK AV",NA,NA
23719,"417 WEST ROCK AV",41.325985,-72.95844
23720,"425 WEST ROCK AV",41.326027,-72.9584
23721,"VALLEY ST",NA,NA
23722,"740 WHALLEY AV",41.324093,-72.95571
23723,"720 EDGEWOOD AV",41.317505,-72.95971
23724,"1946 CHAPEL ST",41.3155,-72.963234
23725,"CHAPEL ST",NA,NA
23726,"1940 CHAPEL ST",41.31546,-72.96305
23727,"1934 CHAPEL ST",41.315422,-72.96287
23728,"1930 CHAPEL ST",41.315395,-72.962746
23729,"1926 CHAPEL ST",41.315372,-72.96263
23730,"1922 CHAPEL ST",41.315346,-72.96251
23731,"1918 CHAPEL ST",41.31532,-72.96239
23732,"1914 CHAPEL ST",41.31522,-72.96194
23733,"1910 CHAPEL ST",41.315186,-72.96178
23734,"1906 CHAPEL ST",41.315147,-72.96161
23735,"213 CENTRAL AV",41.315018,-72.9637
23736,"96 WESTWOOD RD",41.316498,-72.96318
23737,"86 WESTWOOD RD",41.31641,-72.96276
23738,"28 WEST ROCK AV",41.31599,-72.962074
23739,"24 WEST ROCK AV",41.3159,-72.962105
23740,"18 WEST ROCK AV",41.315758,-72.96215
23741,"14 WEST ROCK AV",41.315662,-72.96218
23742,"8 WEST ROCK AV",41.31552,-72.96223
23743,"4 WEST ROCK AV",41.315426,-72.96225
23744,"1931 CHAPEL ST",41.315426,-72.96284
23745,"1945 CHAPEL ST",41.315514,-72.96324
23746,"239 CENTRAL AV",41.315792,-72.96345
23747,"245 CENTRAL AV",41.315945,-72.96342
23748,"249 CENTRAL AV",41.316044,-72.96339
23749,"253 CENTRAL AV",41.316147,-72.96336
23750,"790 EDGEWOOD AV",41.318287,-72.96261
23751,"780 EDGEWOOD AV",41.3182,-72.96229
23752,"770 EDGEWOOD AV",41.318108,-72.961975
23753,"766 EDGEWOOD AV",41.318073,-72.961845
23754,"760 EDGEWOOD AV",41.31802,-72.961655
23755,"80 WEST ROCK AV",41.317444,-72.96165
23756,"74 WEST ROCK AV",41.31729,-72.96169
23757,"70 WEST ROCK AV",41.317192,-72.96172
23758,"68 WEST ROCK AV",41.317142,-72.96174
23759,"62 WEST ROCK AV",41.316994,-72.96178
23760,"54 WEST ROCK AV",41.31679,-72.96184
23761,"44 WEST ROCK AV",41.316544,-72.96191
23762,"71 WESTWOOD RD",41.316334,-72.96234
23763,"75 WESTWOOD RD",41.31637,-72.96251
23764,"275 CENTRAL AV",41.316765,-72.96321
23765,"279 CENTRAL AV",41.316853,-72.96319
23766,"285 CENTRAL AV",41.31698,-72.96316
23767,"289 CENTRAL AV",41.317066,-72.963135
23768,"295 CENTRAL AV",41.317196,-72.9631
23769,"303 CENTRAL AV",41.317467,-72.96303
23770,"309 CENTRAL AV",41.317627,-72.96298
23771,"315 CENTRAL AV",41.317787,-72.96293
23772,"27 WEST ROCK AV",41.315956,-72.962074
23773,"46 WESTWOOD RD",41.31607,-72.96115
23774,"42 WESTWOOD RD",41.316044,-72.96104
23775,"38 WESTWOOD RD",41.31602,-72.960915
23776,"32 WESTWOOD RD",41.315983,-72.96074
23777,"30 WESTWOOD RD",41.315968,-72.960686
23778,"26 WESTWOOD RD",41.315945,-72.96056
23779,"20 WESTWOOD RD",41.315907,-72.96039
23780,"16 WESTWOOD RD",41.31588,-72.96027
23781,"12 WESTWOOD RD",41.315857,-72.96015
23782,"198 YALE AV",41.315495,-72.95956
23783,"188 YALE AV",41.315224,-72.95942
23784,"180 YALE AV",41.315014,-72.959305
23785,"1839 CHAPEL ST",41.314682,-72.95944
23786,"1847 CHAPEL ST",41.314743,-72.95972
23787,"1853 CHAPEL ST",41.31479,-72.95993
23788,"1859 CHAPEL ST",41.314835,-72.96014
23789,"1863 CHAPEL ST",41.314865,-72.96027
23790,"1867 CHAPEL ST",41.314896,-72.96042
23791,"1873 CHAPEL ST",41.31494,-72.960625
23792,"1877 CHAPEL ST",41.314972,-72.96076
23793,"1881 CHAPEL ST",41.315002,-72.96091
23794,"1885 CHAPEL ST",41.315033,-72.961044
23795,"1887 CHAPEL ST",41.31505,-72.96111
23796,"1891 CHAPEL ST",41.315083,-72.96125
23797,"1897 CHAPEL ST",41.31513,-72.961464
23798,"3 WEST ROCK AV",41.315422,-72.96224
23799,"9 WEST ROCK AV",41.315556,-72.9622
23800,"15 WEST ROCK AV",41.31569,-72.96216
23801,"19 WEST ROCK AV",41.315777,-72.96213
23802,"23 WEST ROCK AV",41.315865,-72.9621
23803,"750 EDGEWOOD AV",41.317883,-72.96114
23804,"744 EDGEWOOD AV",41.31782,-72.960915
23805,"740 EDGEWOOD AV",41.317783,-72.96076
23806,"736 EDGEWOOD AV",41.317745,-72.96062
23807,"732 EDGEWOOD AV",41.317703,-72.960464
23808,"262 YALE AV",41.317123,-72.95993
23809,"256 YALE AV",41.316994,-72.95992
23810,"250 YALE AV",41.31686,-72.959915
23811,"244 YALE AV",41.316727,-72.95989
23812,"63 WEST ROCK AV",41.31695,-72.96178
23813,"79 WEST ROCK AV",41.317326,-72.96167
23814,"YALE AV",NA,NA
23815,"240 YALE AV",41.316643,-72.95988
23816,"YALE AV",NA,NA
23817,"232 YALE AV",41.316467,-72.95984
23818,"224 YALE AV",41.31629,-72.9598
23819,"216 YALE AV",41.31612,-72.95977
23820,"210 YALE AV",41.315987,-72.95974
23821,"19 WESTWOOD RD",41.315926,-72.96042
23822,"23 WESTWOOD RD",41.315952,-72.96054
23823,"29 WESTWOOD RD",41.31599,-72.96073
23824,"33 WESTWOOD RD",41.316017,-72.96085
23825,"43 WESTWOOD RD",41.316086,-72.961174
23826,"45 WESTWOOD RD",41.316097,-72.961235
23827,"47 WESTWOOD RD",41.316113,-72.961296
23828,"57 WESTWOOD RD",41.316177,-72.96161
23829,"45 WEST ROCK AV",41.316532,-72.9619
23830,"49 WEST ROCK AV",41.316624,-72.96187
23831,"53 WEST ROCK AV",41.31672,-72.961845
23832,"59 WEST ROCK AV",41.316856,-72.96181
23833,"69 WEST ROCK AV",41.317093,-72.96174
23834,"73 WEST ROCK AV",41.317184,-72.96171
23835,"77 WEST ROCK AV",41.31728,-72.96168
23836,"165 CENTRAL AV",NA,NA
23837,"YALE AV",NA,NA
23838,"150 YALE AV",41.313984,-72.95854
23839,"67 CENTRAL AV",NA,NA
23840,"CENTRAL AV",NA,NA
23841,"CENTRAL AV",NA,NA
23842,"40 CENTRAL AV",NA,NA
23843,"ROGER RD",NA,NA
23844,"ROGER RD",NA,NA
23845,"CENTRAL AV",NA,NA
23846,"699 FOREST RD",NA,NA
23847,"130 CLEVELAND RD",41.315014,-72.96851
23848,"120 CLEVELAND RD",41.314945,-72.96823
23849,"110 CLEVELAND RD",41.314873,-72.96794
23850,"100 CLEVELAND RD",41.3148,-72.96765
23851,"94 CLEVELAND RD",41.314693,-72.96714
23852,"88 CLEVELAND RD",41.314655,-72.96695
23853,"80 CLEVELAND RD",41.314606,-72.9667
23854,"74 CLEVELAND RD",41.314568,-72.966515
23855,"68 CLEVELAND RD",41.314533,-72.966324
23856,"62 CLEVELAND RD",41.314495,-72.96613
23857,"54 CLEVELAND RD",41.314445,-72.96589
23858,"48 CLEVELAND RD",41.314407,-72.9657
23859,"42 CLEVELAND RD",41.314373,-72.96551
23860,"36 CLEVELAND RD",41.314335,-72.965324
23861,"30 CLEVELAND RD",41.314297,-72.96513
23862,"24 CLEVELAND RD",41.314262,-72.96495
23863,"18 CLEVELAND RD",41.314224,-72.96476
23864,"12 CLEVELAND RD",41.314186,-72.96457
23865,"4 CLEVELAND RD",41.314137,-72.964325
23866,"11 ALDEN AV",41.315536,-72.96723
23867,"152 OLIVER RD",41.31546,-72.966576
23868,"136 OLIVER RD",41.315403,-72.9663
23869,"120 OLIVER RD",41.315342,-72.966034
23870,"106 OLIVER RD",41.315292,-72.9658
23871,"94 OLIVER RD",41.315247,-72.96559
23872,"82 OLIVER RD",41.315205,-72.96539
23873,"72 OLIVER RD",41.315166,-72.965225
23874,"60 OLIVER RD",41.315125,-72.96502
23875,"46 OLIVER RD",41.31507,-72.96478
23876,"34 OLIVER RD",41.31503,-72.964584
23877,"12 OLIVER RD",41.314945,-72.96421
23878,"194 CENTRAL AV",NA,NA
23879,"188 CENTRAL AV",NA,NA
23880,"9 CLEVELAND RD",41.314182,-72.96449
23881,"19 CLEVELAND RD",41.314243,-72.9648
23882,"25 CLEVELAND RD",41.314278,-72.96497
23883,"33 CLEVELAND RD",41.314323,-72.96522
23884,"37 CLEVELAND RD",41.31435,-72.96533
23885,"39 CLEVELAND RD",41.31436,-72.96539
23886,"45 CLEVELAND RD",41.314396,-72.965576
23887,"53 CLEVELAND RD",41.31444,-72.96581
23888,"65 CLEVELAND RD",41.314514,-72.96618
23889,"75 CLEVELAND RD",41.31457,-72.96648
23890,"81 CLEVELAND RD",41.31461,-72.96665
23891,"91 CLEVELAND RD",41.314667,-72.96696
23892,"7 ALDEN AV",41.315254,-72.967316
23893,"19 ALDEN AV",41.316227,-72.96699
23894,"2034 CHAPEL ST",41.31614,-72.966324
23895,"2028 CHAPEL ST",41.3161,-72.96613
23896,"2018 CHAPEL ST",41.316036,-72.96582
23897,"CHAPEL ST",NA,NA
23898,"2010 CHAPEL ST",41.315983,-72.96557
23899,"2000 CHAPEL ST",41.315918,-72.96525
23900,"1998 CHAPEL ST",41.315907,-72.96519
23901,"1988 CHAPEL ST",41.315838,-72.96487
23902,"1980 CHAPEL ST",41.31579,-72.964615
23903,"1976 CHAPEL ST",41.31576,-72.96449
23904,"1970 CHAPEL ST",41.315723,-72.9643
23905,"1964 CHAPEL ST",41.31568,-72.96411
23906,"1960 CHAPEL ST",41.31566,-72.96398
23907,"214 CENTRAL AV",41.315033,-72.96371
23908,"115 OLIVER RD",41.315273,-72.96566
23909,"131 OLIVER RD",41.315323,-72.96589
23910,"151 OLIVER RD",41.315384,-72.96617
23911,"161 OLIVER RD",41.315414,-72.96632
23912,"15 ALDEN AV",41.31585,-72.967125
23913,"785 FOREST RD",41.313126,-72.97024
23914,"801 FOREST RD",41.31344,-72.97031
23915,"52 ROGER RD",41.314545,-72.96911
23916,"809 FOREST RD",41.313583,-72.97039
23917,"72 ROGER RD",41.314423,-72.969246
23918,"64 ROGER RD",41.31445,-72.969154
23919,"56 ROGER RD",41.314514,-72.969124
23920,"127 ROGER RD",41.314533,-72.96986
23921,"851 FOREST RD",41.314346,-72.97079
23922,"170 CLEVELAND RD",41.31536,-72.96992
23923,"162 CLEVELAND RD",41.315304,-72.96968
23924,"152 CLEVELAND RD",41.315228,-72.969376
23925,"9 ROGER RD",41.3149,-72.969
23926,"35 ROGER RD",41.314686,-72.96907
23927,"75 ROGER RD",41.31443,-72.969284
23928,"95 ROGER RD",41.314465,-72.9695
23929,"107 ROGER RD",41.31449,-72.969635
23930,"117 ROGER RD",41.31451,-72.96974
23931,"195 CLEVELAND RD",41.315304,-72.969635
23932,"362 OLIVER RD",41.31621,-72.97012
23933,"342 OLIVER RD",41.316154,-72.96984
23934,"326 OLIVER RD",41.31611,-72.96961
23935,"312 OLIVER RD",41.316067,-72.96942
23936,"294 OLIVER RD",41.316013,-72.96917
23937,"288 OLIVER RD",41.315994,-72.969086
23938,"274 OLIVER RD",41.315952,-72.96889
23939,"262 OLIVER RD",41.315918,-72.96872
23940,"252 OLIVER RD",41.315887,-72.96858
23941,"244 OLIVER RD",41.315865,-72.96847
23942,"240 OLIVER RD",41.315853,-72.968414
23943,"216 OLIVER RD",41.31578,-72.96808
23944,"10 ALDEN AV",41.31554,-72.96725
23945,"6 ALDEN AV",41.315186,-72.967354
23946,"2 ALDEN AV",41.314835,-72.96746
23947,"125 CLEVELAND RD",41.314976,-72.968315
23948,"135 CLEVELAND RD",41.315052,-72.96862
23949,"145 CLEVELAND RD",41.31517,-72.96909
23950,"149 CLEVELAND RD",41.31518,-72.96914
23951,"157 CLEVELAND RD",41.3152,-72.96922
23952,"175 CLEVELAND RD",41.31525,-72.96942
23953,"183 CLEVELAND RD",41.31527,-72.969505
23954,"2150 CHAPEL ST",41.31696,-72.97006
23955,"2122 CHAPEL ST",41.316814,-72.969444
23956,"2116 CHAPEL ST",41.316772,-72.96926
23957,"2110 CHAPEL ST",41.316734,-72.96907
23958,"2104 CHAPEL ST",41.316692,-72.96888
23959,"2098 CHAPEL ST",41.31665,-72.9687
23960,"2094 CHAPEL ST",41.316624,-72.968575
23961,"2088 CHAPEL ST",41.316586,-72.96838
23962,"2084 CHAPEL ST",41.31653,-72.968124
23963,"2078 CHAPEL ST",41.31649,-72.96795
23964,"2074 CHAPEL ST",41.316463,-72.967834
23965,"2070 CHAPEL ST",41.31644,-72.96772
23966,"2064 CHAPEL ST",41.316402,-72.967545
23967,"2058 CHAPEL ST",41.316364,-72.96738
23968,"12 ALDEN AV",41.315662,-72.96721
23969,"249 OLIVER RD",41.31582,-72.96819
23970,"311 OLIVER RD",41.31603,-72.96919
23971,"301 OLIVER RD",41.315994,-72.96903
23972,"101 ALSTON AV",41.319427,-72.96855
23973,"100 MCKINLEY AV",41.319107,-72.967354
23974,"90 MCKINLEY AV",NA,NA
23975,"84 MCKINLEY AV",NA,NA
23976,"76 MCKINLEY AV",NA,NA
23977,"70 MCKINLEY AV",NA,NA
23978,"64 MCKINLEY AV",NA,NA
23979,"56 MCKINLEY AV",NA,NA
23980,"42 MCKINLEY AV",NA,NA
23981,"36 MCKINLEY AV",NA,NA
23982,"30 MCKINLEY AV",NA,NA
23983,"26 MCKINLEY AV",NA,NA
23984,"2095 CHAPEL ST",41.31664,-72.96858
23985,"2107 CHAPEL ST",41.316723,-72.96898
23986,"2115 CHAPEL ST",41.31678,-72.96924
23987,"25 ALSTON AV",41.317642,-72.96923
23988,"31 ALSTON AV",41.317783,-72.96918
23989,"39 ALSTON AV",41.31797,-72.9691
23990,"45 ALSTON AV",41.31811,-72.96905
23991,"51 ALSTON AV",41.318253,-72.968994
23992,"59 ALSTON AV",41.31844,-72.968925
23993,"61 ALSTON AV",41.31849,-72.96891
23994,"71 ALSTON AV",41.31872,-72.96882
23995,"81 ALSTON AV",41.31896,-72.96873
23996,"105 MCKINLEY AV",41.319115,-72.96733
23997,"98 ALDEN AV",41.31888,-72.966
23998,"90 ALDEN AV",41.318707,-72.96607
23999,"84 ALDEN AV",41.318573,-72.96613
24000,"72 ALDEN AV",NA,NA
24001,"66 ALDEN AV",41.318054,-72.966324
24002,"56 ALDEN AV",41.317795,-72.96641
24003,"50 ALDEN AV",41.317642,-72.96646
24004,"40 ALDEN AV",41.317383,-72.96655
24005,"34 ALDEN AV",41.317036,-72.96668
24006,"30 ALDEN AV",41.316845,-72.96676
24007,"24 ALDEN AV",41.31656,-72.96687
24008,"2055 CHAPEL ST",41.31636,-72.9673
24009,"2069 CHAPEL ST",41.316444,-72.96768
24010,"2073 CHAPEL ST",41.316467,-72.96779
24011,"2079 CHAPEL ST",41.3165,-72.96796
24012,"17 MCKINLEY AV",NA,NA
24013,"25 MCKINLEY AV",NA,NA
24014,"31 MCKINLEY AV",NA,NA
24015,"39 MCKINLEY AV",NA,NA
24016,"49 MCKINLEY AV",NA,NA
24017,"59 MCKINLEY AV",NA,NA
24018,"65 MCKINLEY AV",NA,NA
24019,"73 MCKINLEY AV",NA,NA
24020,"81 MCKINLEY AV",NA,NA
24021,"93 MCKINLEY AV",NA,NA
24022,"186 WESTWOOD RD",41.317158,-72.96597
24023,"180 WESTWOOD RD",41.31712,-72.96581
24024,"168 WESTWOOD RD",41.31704,-72.96548
24025,"162 WESTWOOD RD",41.317,-72.96532
24026,"150 WESTWOOD RD",41.31692,-72.96498
24027,"144 WESTWOOD RD",41.316883,-72.96481
24028,"130 WESTWOOD RD",41.31679,-72.96443
24029,"126 WESTWOOD RD",41.316765,-72.96432
24030,"120 WESTWOOD RD",41.316727,-72.96416
24031,"114 WESTWOOD RD",41.31669,-72.96399
24032,"110 WESTWOOD RD",41.31666,-72.963875
24033,"1955 CHAPEL ST",41.31564,-72.96385
24034,"1965 CHAPEL ST",41.315704,-72.96417
24035,"1971 CHAPEL ST",41.315746,-72.964355
24036,"1975 CHAPEL ST",41.315773,-72.964485
24037,"1985 CHAPEL ST",41.315838,-72.964806
24038,"1995 CHAPEL ST",41.315903,-72.96512
24039,"2001 CHAPEL ST",41.31594,-72.96531
24040,"2009 CHAPEL ST",41.315994,-72.96556
24041,"2015 CHAPEL ST",41.316032,-72.96575
24042,"2025 CHAPEL ST",41.316097,-72.966064
24043,"2033 CHAPEL ST",41.31615,-72.966324
24044,"21 ALDEN AV",41.316364,-72.96694
24045,"86 ELMWOOD RD",41.31807,-72.96567
24046,"76 ELMWOOD RD",41.317997,-72.965385
24047,"66 ELMWOOD RD",41.317924,-72.96511
24048,"62 ELMWOOD RD",41.317894,-72.965
24049,"ELMWOOD RD",NA,NA
24050,"56 ELMWOOD RD",41.317852,-72.96483
24051,"40 ELMWOOD RD",41.317734,-72.96438
24052,"36 ELMWOOD RD",41.317703,-72.964264
24053,"32 ELMWOOD RD",41.317677,-72.96416
24054,"28 ELMWOOD RD",41.317646,-72.96404
24055,"24 ELMWOOD RD",41.317616,-72.96393
24056,"20 ELMWOOD RD",41.31759,-72.96382
24057,"12 ELMWOOD RD",41.317528,-72.96359
24058,"2 ELMWOOD RD",41.317455,-72.96332
24059,"10 ELMWOOD RD",41.317513,-72.96354
24060,"105 WESTWOOD RD",41.316666,-72.96385
24061,"115 WESTWOOD RD",41.31673,-72.96411
24062,"119 WESTWOOD RD",41.316753,-72.96422
24063,"125 WESTWOOD RD",41.31679,-72.96438
24064,"131 WESTWOOD RD",41.316826,-72.96453
24065,"135 WESTWOOD RD",41.316853,-72.96464
24066,"151 WESTWOOD RD",41.31695,-72.96505
24067,"159 WESTWOOD RD",41.317,-72.96526
24068,"165 WESTWOOD RD",41.31704,-72.965416
24069,"173 WESTWOOD RD",41.317085,-72.96562
24070,"183 WESTWOOD RD",41.31715,-72.96589
24071,"189 WESTWOOD RD",41.317184,-72.96604
24072,"105 ALDEN AV",41.319054,-72.96591
24073,"866 EDGEWOOD AV",41.31893,-72.96503
24074,"858 EDGEWOOD AV",41.31888,-72.96484
24075,"854 EDGEWOOD AV",41.318855,-72.96475
24076,"848 EDGEWOOD AV",41.318817,-72.964615
24077,"842 EDGEWOOD AV",41.31878,-72.964485
24078,"836 EDGEWOOD AV",41.31868,-72.96412
24079,"826 EDGEWOOD AV",41.318607,-72.96383
24080,"822 EDGEWOOD AV",41.318577,-72.963715
24081,"816 EDGEWOOD AV",41.31853,-72.96354
24082,"812 EDGEWOOD AV",41.3185,-72.963425
24083,"804 EDGEWOOD AV",41.318443,-72.96319
24084,"794 EDGEWOOD AV",41.318367,-72.962906
24085,"318 CENTRAL AV",41.31781,-72.96294
24086,"312 CENTRAL AV",41.317696,-72.962975
24087,"304 CENTRAL AV",41.317547,-72.96302
24088,"15 ELMWOOD RD",41.317566,-72.96369
24089,"21 ELMWOOD RD",41.317608,-72.96386
24090,"27 ELMWOOD RD",41.317654,-72.96403
24091,"35 ELMWOOD RD",41.31771,-72.96424
24092,"39 ELMWOOD RD",41.317738,-72.964355
24093,"45 ELMWOOD RD",41.317783,-72.964516
24094,"55 ELMWOOD RD",41.317852,-72.96479
24095,"61 ELMWOOD RD",41.317898,-72.96496
24096,"65 ELMWOOD RD",41.317924,-72.965065
24097,"75 ELMWOOD RD",41.317997,-72.96534
24098,"75 ALDEN AV",41.31843,-72.96617
24099,"85 ALDEN AV",41.318638,-72.96609
24100,"95 ALDEN AV",41.318848,-72.965996
24101,"19 MARVEL RD",41.31931,-72.96412
24102,"25 MARVEL RD",41.3194,-72.96408
24103,"31 MARVEL RD",41.319492,-72.96404
24104,"35 MARVEL RD",41.319553,-72.96401
24105,"41 MARVEL RD",41.31964,-72.963974
24106,"47 MARVEL RD",41.319733,-72.963936
24107,"55 MARVEL RD",41.319855,-72.96389
24108,"63 MARVEL RD",41.319977,-72.96384
24109,"75 MARVEL RD",41.32016,-72.96376
24110,"81 MARVEL RD",41.32025,-72.96372
24111,"87 MARVEL RD",41.320343,-72.963684
24112,"93 MARVEL RD",41.320435,-72.963646
24113,"99 MARVEL RD",41.320526,-72.96361
24114,"105 MARVEL RD",41.320618,-72.96357
24115,"111 MARVEL RD",41.320705,-72.96353
24116,"117 MARVEL RD",41.320797,-72.96349
24117,"123 MARVEL RD",41.32089,-72.963455
24118,"129 MARVEL RD",41.32098,-72.96342
24119,"98 WEST ELM ST",41.322098,-72.9622
24120,"464 CENTRAL AV",41.321537,-72.96179
24121,"460 CENTRAL AV",41.321438,-72.96182
24122,"454 CENTRAL AV",41.321293,-72.96187
24123,"450 CENTRAL AV",41.321198,-72.9619
24124,"440 CENTRAL AV",41.320953,-72.961975
24125,"436 CENTRAL AV",41.320858,-72.962006
24126,"432 CENTRAL AV",41.32076,-72.962036
24127,"428 CENTRAL AV",41.320663,-72.96206
24128,"424 CENTRAL AV",41.320568,-72.96209
24129,"420 CENTRAL AV",41.32047,-72.96212
24130,"416 CENTRAL AV",41.320374,-72.96215
24131,"412 CENTRAL AV",41.320274,-72.96218
24132,"408 CENTRAL AV",41.32018,-72.96221
24133,"404 CENTRAL AV",41.32008,-72.96224
24134,"400 CENTRAL AV",41.319984,-72.96227
24135,"396 CENTRAL AV",41.31989,-72.9623
24136,"394 CENTRAL AV",41.31984,-72.96232
24137,"390 CENTRAL AV",41.31974,-72.96235
24138,"382 CENTRAL AV",41.31955,-72.96241
24139,"378 CENTRAL AV",41.31945,-72.96244
24140,"374 CENTRAL AV",41.319355,-72.96246
24141,"376 CENTRAL AV",41.3194,-72.96245
24142,"370 CENTRAL AV",41.319256,-72.962494
24143,"366 CENTRAL AV",41.31916,-72.962524
24144,"362 CENTRAL AV",41.31906,-72.962555
24145,"358 CENTRAL AV",41.318966,-72.962585
24146,"801 EDGEWOOD AV",41.31841,-72.96302
24147,"809 EDGEWOOD AV",41.31847,-72.963264
24148,"813 EDGEWOOD AV",41.318504,-72.96338
24149,"817 EDGEWOOD AV",41.318535,-72.9635
24150,"823 EDGEWOOD AV",41.31858,-72.963684
24151,"829 EDGEWOOD AV",41.318626,-72.96387
24152,"835 EDGEWOOD AV",41.318676,-72.96405
24153,"789 EDGEWOOD AV",41.318268,-72.962494
24154,"351 CENTRAL AV",41.31899,-72.96256
24155,"355 CENTRAL AV",41.31908,-72.96254
24156,"359 CENTRAL AV",41.31917,-72.96251
24157,"361 CENTRAL AV",41.319218,-72.962494
24158,"367 CENTRAL AV",41.31935,-72.962456
24159,"371 CENTRAL AV",41.319443,-72.962425
24160,"375 CENTRAL AV",41.319534,-72.962395
24161,"379 CENTRAL AV",41.319626,-72.962364
24162,"389 CENTRAL AV",41.319855,-72.962296
24163,"393 CENTRAL AV",41.319946,-72.96227
24164,"399 CENTRAL AV",41.320084,-72.96223
24165,"403 CENTRAL AV",41.32017,-72.9622
24166,"405 CENTRAL AV",41.320217,-72.96219
24167,"415 CENTRAL AV",41.320446,-72.96211
24168,"421 CENTRAL AV",41.320583,-72.962074
24169,"425 CENTRAL AV",41.320675,-72.96204
24170,"433 CENTRAL AV",41.320858,-72.96199
24171,"439 CENTRAL AV D #B",NA,NA
24172,"439 CENTRAL AV #A-1",41.32099,-72.961945
24173,"439 CENTRAL AV #B-1",41.32099,-72.961945
24174,"439 CENTRAL AV #C-1",41.32099,-72.961945
24175,"439 CENTRAL AV #D-1",41.32099,-72.961945
24176,"439 CENTRAL AV #A-2",41.32099,-72.961945
24177,"439 CENTRAL AV #B-2",41.32099,-72.961945
24178,"439 CENTRAL AV #C-2",41.32099,-72.961945
24179,"439 CENTRAL AV #D-2",41.32099,-72.961945
24180,"439 CENTRAL AV #A-3",41.32099,-72.961945
24181,"439 CENTRAL AV #B-3",41.32099,-72.961945
24182,"439 CENTRAL AV #C-3",41.32099,-72.961945
24183,"439 CENTRAL AV #D-3",41.32099,-72.961945
24184,"449 CENTRAL AV",41.32122,-72.961876
24185,"453 CENTRAL AV",41.321312,-72.961845
24186,"457 CENTRAL AV",41.321404,-72.96182
24187,"461 CENTRAL AV",41.321495,-72.96179
24188,"224 WEST ROCK AV",41.32113,-72.9606
24189,"218 WEST ROCK AV",41.32099,-72.96064
24190,"212 WEST ROCK AV",41.320854,-72.96068
24191,"208 WEST ROCK AV",41.320763,-72.9607
24192,"206 WEST ROCK AV",41.32072,-72.96072
24193,"200 WEST ROCK AV",41.320583,-72.960754
24194,"196 WEST ROCK AV",41.32049,-72.96078
24195,"190 WEST ROCK AV",41.320354,-72.960815
24196,"184 WEST ROCK AV",41.320217,-72.96085
24197,"180 WEST ROCK AV",41.32013,-72.960884
24198,"172 WEST ROCK AV",41.319946,-72.96094
24199,"168 WEST ROCK AV",41.319855,-72.96096
24200,"162 WEST ROCK AV",41.319717,-72.961
24201,"156 WEST ROCK AV",41.319584,-72.96104
24202,"154 WEST ROCK AV",41.31954,-72.96105
24203,"150 WEST ROCK AV",41.319447,-72.961075
24204,"144 WEST ROCK AV",41.31931,-72.96111
24205,"138 WEST ROCK AV",41.319176,-72.96115
24206,"134 WEST ROCK AV",41.319084,-72.96118
24207,"130 WEST ROCK AV",41.318993,-72.961205
24208,"124 WEST ROCK AV",41.318855,-72.96124
24209,"120 WEST ROCK AV",41.318764,-72.96127
24210,"763 EDGEWOOD AV",41.31806,-72.96176
24211,"769 EDGEWOOD AV",41.318108,-72.96193
24212,"775 EDGEWOOD AV",41.318157,-72.9621
24213,"779 EDGEWOOD AV",41.318188,-72.96221
24214,"785 EDGEWOOD AV",41.318237,-72.96238
24215,"737 EDGEWOOD AV",41.31765,-72.96021
24216,"127 WEST ROCK AV",41.318844,-72.961235
24217,"131 WEST ROCK AV",41.31894,-72.961205
24218,"137 WEST ROCK AV",41.319084,-72.96117
24219,"141 WEST ROCK AV",41.319183,-72.961136
24220,"147 WEST ROCK AV",41.31933,-72.9611
24221,"151 WEST ROCK AV",41.319424,-72.96107
24222,"155 WEST ROCK AV",41.31952,-72.961044
24223,"161 WEST ROCK AV",41.319664,-72.961
24224,"167 WEST ROCK AV",41.31981,-72.96096
24225,"173 WEST ROCK AV",41.319954,-72.960915
24226,"177 WEST ROCK AV",41.320053,-72.96089
24227,"179 WEST ROCK AV",41.320103,-72.96088
24228,"183 WEST ROCK AV",41.320198,-72.960846
24229,"187 WEST ROCK AV",41.320293,-72.96082
24230,"195 WEST ROCK AV",41.320488,-72.96077
24231,"199 WEST ROCK AV",41.320583,-72.96074
24232,"205 WEST ROCK AV",41.32073,-72.9607
24233,"209 WEST ROCK AV",41.320827,-72.96067
24234,"215 WEST ROCK AV",41.320972,-72.96063
24235,"221 WEST ROCK AV",41.321117,-72.96059
24236,"28 WEST ELM ST",41.3214,-72.96005
24237,"22 WEST ELM ST",41.32132,-72.95983
24238,"18 WEST ELM ST",41.32127,-72.95968
24239,"394 YALE AV",41.320667,-72.95913
